@RELATION note-complete
@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 REAL
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 REAL
@ATTRIBUTE attribute_15 REAL
@ATTRIBUTE attribute_16 REAL
@ATTRIBUTE attribute_17 REAL
@ATTRIBUTE attribute_18 REAL
@ATTRIBUTE attribute_19 REAL
@ATTRIBUTE attribute_20 REAL
@ATTRIBUTE attribute_21 REAL
@ATTRIBUTE attribute_22 REAL
@ATTRIBUTE attribute_23 REAL
@ATTRIBUTE attribute_24 REAL
@ATTRIBUTE attribute_25 REAL
@ATTRIBUTE attribute_26 REAL
@ATTRIBUTE attribute_27 {Note-3,Note-4,iphone-4S,iphone-5S,Xperia-C,Xperia-Z}
@DATA
0.250277,0.128782,0.044685,0.130649,0.264867,0.048054,0.051400,0.049251,0.032036,0.263157,0.119383,0.049065,0.121197,0.267113,0.049786,0.050887,0.049295,0.030117,0.235769,0.162989,0.040498,0.165429,0.249407,0.042119,0.042104,0.041435,0.020249,Xperia-Z
0.148510,0.125504,0.043093,0.128858,0.152534,0.041500,0.045564,0.047640,0.266796,0.167941,0.104091,0.047646,0.111088,0.155909,0.045939,0.048637,0.047118,0.271630,0.147827,0.141406,0.038674,0.148805,0.146736,0.036900,0.039377,0.038587,0.261687,Note-3
0.170701,0.143439,0.071418,0.147425,0.163621,0.069745,0.078171,0.075293,0.080186,0.194259,0.121472,0.070660,0.124685,0.201049,0.072229,0.072363,0.073054,0.070229,0.172776,0.169199,0.063796,0.177803,0.172582,0.062242,0.063387,0.063060,0.055155,Xperia-Z
0.221214,0.106842,0.034440,0.109624,0.223794,0.032536,0.033894,0.034913,0.202742,0.222193,0.103361,0.036838,0.103757,0.217817,0.035512,0.036664,0.037493,0.206366,0.202047,0.141036,0.030627,0.138885,0.202480,0.028148,0.028827,0.029592,0.198359,Note-4
0.214557,0.151524,0.059193,0.158895,0.204455,0.059214,0.063402,0.059583,0.029176,0.219875,0.132492,0.058844,0.151196,0.219074,0.062458,0.067180,0.059973,0.028909,0.181850,0.192465,0.055662,0.209404,0.171338,0.056483,0.056709,0.053916,0.022174,iphone-4S
0.170359,0.112266,0.078468,0.115434,0.177676,0.082112,0.096189,0.092753,0.074743,0.191686,0.105983,0.083242,0.107730,0.188645,0.084953,0.087674,0.085362,0.064726,0.171556,0.148072,0.075717,0.153173,0.173898,0.078067,0.076349,0.075925,0.047243,Xperia-Z
0.148678,0.120187,0.064513,0.115782,0.154563,0.060442,0.067854,0.071363,0.196619,0.176639,0.092019,0.059786,0.107178,0.173512,0.063227,0.068597,0.064868,0.194175,0.158755,0.139558,0.051918,0.151885,0.161091,0.050405,0.053016,0.055902,0.177469,Note-3
0.137550,0.070166,0.085342,0.072289,0.145176,0.090659,0.094550,0.095831,0.208436,0.142762,0.074198,0.095512,0.072285,0.141189,0.090817,0.095209,0.093725,0.194303,0.144902,0.094756,0.085350,0.093890,0.153810,0.088270,0.091363,0.091784,0.155876,Note-4
0.161873,0.187951,0.063789,0.194178,0.161901,0.064618,0.067978,0.067024,0.030688,0.173179,0.168775,0.071800,0.165896,0.169536,0.070312,0.071221,0.071784,0.037497,0.146766,0.210992,0.062451,0.213349,0.146948,0.060405,0.065277,0.063967,0.029846,Note-4
0.137155,0.077357,0.048758,0.170502,0.180436,0.104997,0.093339,0.064242,0.123213,0.192046,0.071164,0.058255,0.158820,0.143737,0.091651,0.110826,0.055729,0.117773,0.212970,0.150950,0.083697,0.162694,0.084729,0.052159,0.099909,0.050337,0.102556,Xperia-C
0.232110,0.087421,0.070149,0.090949,0.222419,0.069279,0.082354,0.080066,0.065252,0.249317,0.068716,0.065179,0.096830,0.218585,0.074588,0.091135,0.069312,0.066339,0.209675,0.140500,0.063238,0.166399,0.179023,0.061054,0.075684,0.062303,0.042123,iphone-4S
0.228563,0.152556,0.029478,0.155442,0.236713,0.030712,0.030125,0.030891,0.105521,0.249489,0.132426,0.033129,0.133519,0.246730,0.032980,0.033054,0.032021,0.106652,0.219937,0.176286,0.023766,0.178561,0.227172,0.024488,0.024592,0.023648,0.101550,Xperia-Z
0.228203,0.089097,0.070447,0.096121,0.223668,0.069956,0.081959,0.078197,0.062351,0.244137,0.067153,0.068893,0.093197,0.211004,0.078705,0.094438,0.073976,0.068498,0.207025,0.136537,0.065606,0.163886,0.179152,0.064430,0.076087,0.065163,0.042115,iphone-4S
0.257543,0.154516,0.037235,0.162444,0.258360,0.035534,0.038212,0.039511,0.016645,0.260636,0.137944,0.040716,0.155146,0.258741,0.041118,0.043522,0.041031,0.021145,0.239505,0.186435,0.032943,0.197683,0.237228,0.030144,0.032795,0.032320,0.010947,Note-3
0.136430,0.137306,0.081885,0.138855,0.131621,0.075708,0.095754,0.092741,0.109699,0.157453,0.105976,0.084904,0.116817,0.147472,0.085492,0.099261,0.088963,0.113663,0.131244,0.165169,0.080633,0.180889,0.118894,0.073389,0.083752,0.079481,0.086549,Note-3
0.212504,0.197380,0.034937,0.217312,0.210470,0.030946,0.030732,0.032463,0.033255,0.215011,0.199152,0.034905,0.207053,0.212431,0.031363,0.032410,0.034032,0.033643,0.242023,0.188707,0.028302,0.194615,0.237555,0.025471,0.025002,0.027376,0.030950,Note-4
0.264405,0.157900,0.028392,0.163580,0.273807,0.024875,0.025967,0.029046,0.032029,0.266306,0.145148,0.029348,0.161477,0.280210,0.027869,0.027285,0.029680,0.032678,0.236959,0.190130,0.024468,0.202510,0.250299,0.021374,0.021264,0.024906,0.028090,Note-3
0.217304,0.133705,0.045064,0.137661,0.229061,0.045146,0.048433,0.049206,0.094419,0.239405,0.122647,0.046432,0.124663,0.236810,0.044492,0.046068,0.046916,0.092567,0.213861,0.161510,0.039271,0.167057,0.218836,0.039457,0.038007,0.038490,0.083510,Xperia-Z
0.225102,0.155838,0.031836,0.194119,0.244009,0.044452,0.042115,0.034559,0.027970,0.247448,0.149257,0.036452,0.190688,0.219729,0.044709,0.049116,0.033649,0.028952,0.237314,0.197873,0.036484,0.216643,0.192669,0.028880,0.040891,0.027325,0.021920,Xperia-C
0.139332,0.128078,0.040528,0.190333,0.166399,0.075128,0.062706,0.048173,0.149321,0.178032,0.119451,0.046393,0.178942,0.145406,0.065066,0.074056,0.044242,0.148411,0.174246,0.184581,0.057655,0.199186,0.099617,0.041028,0.070391,0.037242,0.136053,Xperia-C
0.223648,0.141109,0.039107,0.146682,0.233875,0.035560,0.037869,0.040238,0.101912,0.229594,0.128553,0.039242,0.142734,0.237019,0.039152,0.040007,0.040550,0.103149,0.204834,0.171090,0.034282,0.180341,0.216485,0.031224,0.033090,0.033749,0.094904,Note-3
0.240982,0.156155,0.042699,0.159472,0.242499,0.043056,0.046529,0.045347,0.023261,0.255795,0.144019,0.043659,0.145410,0.260390,0.044120,0.043116,0.043837,0.019654,0.236036,0.186957,0.034378,0.191084,0.235679,0.035077,0.034564,0.033791,0.012434,Xperia-Z
0.149902,0.081101,0.105451,0.075434,0.143086,0.089601,0.105225,0.112678,0.137522,0.182014,0.070547,0.088122,0.079848,0.172795,0.096643,0.105082,0.092804,0.112145,0.178647,0.111138,0.088081,0.106663,0.168935,0.083790,0.090155,0.091058,0.081532,iphone-5S
0.203383,0.074822,0.071680,0.078737,0.202683,0.069892,0.083876,0.081266,0.133661,0.215395,0.057204,0.067765,0.085077,0.198647,0.078697,0.093656,0.070415,0.133145,0.178290,0.121303,0.066194,0.150989,0.170419,0.065969,0.076167,0.065525,0.105144,iphone-4S
0.198792,0.133878,0.072544,0.136106,0.192257,0.070821,0.077704,0.075779,0.042119,0.211812,0.112358,0.073636,0.111274,0.213341,0.073005,0.078605,0.079746,0.046223,0.169819,0.175427,0.066887,0.174404,0.170175,0.065613,0.070789,0.071751,0.035136,Note-4
0.177156,0.153285,0.067433,0.157174,0.176062,0.067403,0.074475,0.073010,0.054003,0.215244,0.130165,0.071418,0.131021,0.197130,0.067990,0.072571,0.068429,0.046031,0.186823,0.182183,0.061461,0.185388,0.169325,0.060204,0.063082,0.059052,0.032482,Xperia-Z
0.160323,0.062971,0.107448,0.063105,0.161610,0.109410,0.090715,0.089177,0.155241,0.161654,0.081722,0.104690,0.080964,0.159582,0.103448,0.094799,0.091272,0.121869,0.161342,0.107053,0.091584,0.106830,0.161136,0.091634,0.095440,0.092364,0.092615,Xperia-Z
0.218507,0.140623,0.026649,0.143984,0.217630,0.027111,0.027392,0.028597,0.169508,0.222042,0.127921,0.030398,0.136773,0.217971,0.030660,0.032923,0.029890,0.171423,0.194356,0.172461,0.023421,0.178507,0.194235,0.023087,0.023267,0.024975,0.165691,Note-3
0.156313,0.163001,0.068330,0.169164,0.156050,0.069361,0.078189,0.076494,0.063098,0.175472,0.135597,0.078496,0.133745,0.171772,0.076858,0.079232,0.079365,0.069462,0.142229,0.185884,0.068193,0.187664,0.142326,0.069046,0.072224,0.072980,0.059454,Note-4
0.256608,0.114094,0.056721,0.124099,0.247142,0.055746,0.060321,0.058888,0.026383,0.263076,0.099062,0.054167,0.117678,0.257776,0.059959,0.063213,0.056406,0.028662,0.210916,0.176566,0.047980,0.196045,0.200516,0.048004,0.054481,0.048584,0.016909,iphone-4S
0.233955,0.165074,0.045128,0.158001,0.228638,0.043428,0.050641,0.048207,0.026928,0.248906,0.137029,0.045752,0.152311,0.242110,0.047628,0.050651,0.046441,0.029171,0.220419,0.195226,0.038448,0.201741,0.210780,0.037140,0.041486,0.038272,0.016490,Note-3
0.231611,0.147775,0.048898,0.157740,0.222073,0.047473,0.048520,0.046079,0.049833,0.199323,0.191388,0.042929,0.179635,0.197124,0.050719,0.045773,0.044661,0.048447,0.192138,0.212881,0.040335,0.208571,0.184412,0.041850,0.042599,0.037411,0.039803,iphone-5S
0.195581,0.189330,0.025455,0.182063,0.200721,0.025305,0.025285,0.026183,0.130077,0.187259,0.194429,0.030413,0.183753,0.181642,0.029009,0.030340,0.030239,0.132916,0.181905,0.208642,0.022859,0.212443,0.179936,0.021472,0.022022,0.021622,0.129099,Note-4
0.272123,0.112394,0.039046,0.133363,0.265284,0.037636,0.040794,0.039288,0.060072,0.278189,0.111653,0.039086,0.119443,0.261771,0.041117,0.046329,0.038966,0.063447,0.255287,0.155540,0.034752,0.180368,0.218158,0.032811,0.038700,0.031764,0.052620,iphone-4S
0.111036,0.065004,0.117031,0.059706,0.103809,0.093686,0.109250,0.117976,0.222503,0.126619,0.058782,0.107279,0.067570,0.112884,0.100914,0.123581,0.097998,0.204373,0.140622,0.087178,0.104712,0.082681,0.125223,0.091551,0.105780,0.100072,0.162180,iphone-5S
0.183697,0.134614,0.074084,0.135836,0.181752,0.072770,0.080413,0.079547,0.057287,0.189055,0.115556,0.079179,0.113959,0.189540,0.077429,0.085209,0.085387,0.064687,0.139463,0.185371,0.072164,0.187587,0.140724,0.070388,0.077344,0.076163,0.050797,Note-4
0.199017,0.094246,0.089536,0.093935,0.188417,0.084933,0.089386,0.088377,0.072154,0.177644,0.102743,0.082894,0.104085,0.198309,0.084214,0.087562,0.091338,0.071210,0.159158,0.152592,0.073442,0.154952,0.174426,0.073442,0.079600,0.081693,0.050696,Note-4
0.204261,0.079244,0.077601,0.083087,0.190905,0.074806,0.094985,0.088903,0.106207,0.216547,0.060539,0.073597,0.087123,0.187071,0.085818,0.107069,0.075958,0.106279,0.191453,0.119974,0.074612,0.147332,0.161969,0.073436,0.088943,0.070423,0.071857,iphone-4S
0.140591,0.076799,0.041144,0.145048,0.176307,0.089307,0.072330,0.051430,0.207044,0.175226,0.073957,0.047799,0.144174,0.145328,0.075099,0.085130,0.046888,0.206400,0.186860,0.133900,0.066598,0.150950,0.102216,0.047422,0.081924,0.041703,0.188427,Xperia-C
0.235642,0.136873,0.050054,0.138769,0.238617,0.049831,0.056464,0.055371,0.038379,0.254531,0.118996,0.053341,0.119308,0.254166,0.055155,0.055706,0.054746,0.034051,0.231158,0.167369,0.042863,0.168827,0.233939,0.044618,0.044454,0.043488,0.023283,Xperia-Z
0.214342,0.124439,0.038581,0.132508,0.218018,0.036512,0.038232,0.039719,0.157650,0.224968,0.118607,0.038547,0.131021,0.214074,0.037543,0.039223,0.038373,0.157643,0.198989,0.159176,0.035172,0.166502,0.193298,0.031563,0.031871,0.032949,0.150479,Note-3
0.113212,0.071553,0.110379,0.060897,0.119084,0.096848,0.108469,0.121507,0.198049,0.157068,0.061493,0.103603,0.063607,0.112925,0.098573,0.121897,0.100031,0.180803,0.152448,0.094426,0.105841,0.088451,0.125285,0.093337,0.101365,0.101509,0.137337,iphone-5S
0.207129,0.124634,0.032194,0.162378,0.219673,0.045637,0.040464,0.031842,0.136050,0.217487,0.124258,0.035801,0.161176,0.207007,0.041035,0.046937,0.032643,0.133657,0.215727,0.167284,0.035934,0.184140,0.176003,0.029328,0.039371,0.025490,0.126723,Xperia-C
0.205244,0.153615,0.045418,0.148685,0.207460,0.041149,0.044129,0.044170,0.110130,0.199219,0.149805,0.044903,0.149700,0.203553,0.045169,0.046401,0.047843,0.113409,0.183260,0.190438,0.038192,0.188561,0.185999,0.036517,0.037959,0.037653,0.101422,iphone-5S
0.254510,0.180381,0.029511,0.191230,0.247813,0.027060,0.027497,0.028087,0.013910,0.247737,0.166891,0.037885,0.174671,0.244364,0.035657,0.035277,0.037715,0.019802,0.285319,0.154202,0.028577,0.160805,0.278610,0.025831,0.026514,0.027081,0.013061,Note-4
0.217702,0.139338,0.040329,0.145068,0.231309,0.037029,0.039212,0.041637,0.108376,0.222370,0.131169,0.040158,0.142734,0.233457,0.039605,0.040369,0.041934,0.108205,0.197359,0.169953,0.035309,0.179617,0.215252,0.033100,0.032844,0.035771,0.100795,Note-3
0.171742,0.138093,0.074140,0.142428,0.171571,0.074423,0.079941,0.079606,0.068057,0.206626,0.120930,0.080550,0.120558,0.184280,0.075657,0.079762,0.074683,0.056955,0.176895,0.170589,0.070095,0.173594,0.159688,0.067500,0.072564,0.066102,0.042975,Xperia-Z
0.189693,0.157940,0.062235,0.159256,0.186763,0.061684,0.068258,0.066972,0.047198,0.215311,0.137751,0.063521,0.140584,0.215646,0.063499,0.063871,0.063216,0.036602,0.192831,0.180472,0.055207,0.187648,0.192750,0.054650,0.055958,0.054575,0.025908,Xperia-Z
0.221477,0.091264,0.072759,0.092810,0.207154,0.069449,0.084980,0.081258,0.078850,0.249011,0.067112,0.068144,0.094623,0.201297,0.076465,0.094639,0.069223,0.079486,0.206936,0.137947,0.067217,0.166577,0.162621,0.061602,0.078914,0.063729,0.054457,iphone-4S
0.158127,0.129079,0.048576,0.209788,0.195774,0.079313,0.072524,0.054587,0.052231,0.214476,0.118295,0.052450,0.193090,0.166057,0.071237,0.084668,0.048078,0.051649,0.207189,0.199016,0.066877,0.213528,0.109916,0.043731,0.075074,0.042261,0.042407,Xperia-C
0.148061,0.161583,0.075457,0.163695,0.140384,0.069470,0.084381,0.083908,0.073062,0.171739,0.123065,0.078867,0.134267,0.164546,0.079395,0.087353,0.082469,0.078299,0.144756,0.184295,0.072071,0.196127,0.132959,0.065697,0.074310,0.070587,0.059198,Note-3
0.165452,0.223135,0.045746,0.232055,0.162601,0.045156,0.047400,0.047303,0.031153,0.155108,0.225759,0.052750,0.228622,0.149006,0.050085,0.051978,0.051492,0.035200,0.147732,0.248505,0.042289,0.269997,0.140106,0.040049,0.042410,0.040866,0.028047,Note-4
0.144807,0.164446,0.074664,0.167171,0.139183,0.069956,0.082035,0.081399,0.076337,0.169843,0.121594,0.081038,0.136384,0.156505,0.080656,0.088343,0.080516,0.085122,0.141292,0.186548,0.072226,0.201031,0.127359,0.066542,0.073907,0.068289,0.062805,Note-3
0.207427,0.078544,0.078970,0.079800,0.200838,0.076699,0.097660,0.093632,0.086430,0.230064,0.059459,0.072792,0.084867,0.199581,0.082443,0.107230,0.078584,0.084980,0.193958,0.125525,0.073436,0.154429,0.165481,0.072856,0.089443,0.072913,0.051960,iphone-4S
0.203685,0.095229,0.079025,0.096360,0.214312,0.082725,0.073218,0.074678,0.080769,0.208400,0.104484,0.076155,0.106239,0.208439,0.077715,0.077715,0.075436,0.065417,0.196408,0.134752,0.064041,0.139750,0.202760,0.069401,0.072845,0.070382,0.049659,Xperia-Z
0.162216,0.062326,0.101424,0.063549,0.158579,0.093795,0.102765,0.098581,0.156765,0.142731,0.067423,0.096885,0.066693,0.159212,0.100072,0.104471,0.107239,0.155274,0.141219,0.108591,0.088731,0.109814,0.152216,0.087293,0.096242,0.097840,0.118054,Note-4
0.183737,0.160654,0.063737,0.164804,0.175758,0.063789,0.069225,0.067864,0.050433,0.200558,0.143439,0.062547,0.148437,0.212047,0.064354,0.065105,0.064949,0.038565,0.177922,0.188094,0.055125,0.194341,0.185001,0.056189,0.057899,0.056925,0.028503,Xperia-Z
0.198557,0.181687,0.052479,0.188234,0.195233,0.052022,0.056280,0.053623,0.021884,0.209580,0.152083,0.062859,0.152273,0.206386,0.060918,0.063166,0.062172,0.030562,0.205484,0.182775,0.050821,0.183025,0.205128,0.049398,0.051917,0.051213,0.020239,Note-4
0.217453,0.119903,0.061677,0.121376,0.215349,0.062681,0.071604,0.067410,0.062547,0.238052,0.109522,0.060673,0.111136,0.239613,0.064399,0.063253,0.061811,0.051541,0.223640,0.145670,0.052612,0.149269,0.224019,0.055839,0.055542,0.052828,0.040580,Xperia-Z
0.149706,0.131224,0.073575,0.131787,0.146496,0.069309,0.087042,0.082157,0.128704,0.165406,0.101393,0.075678,0.113748,0.168172,0.079652,0.086257,0.079501,0.130193,0.145586,0.151049,0.070929,0.164878,0.143916,0.069913,0.075004,0.071040,0.107687,Note-3
0.161748,0.215581,0.049754,0.225060,0.161562,0.049074,0.051767,0.053826,0.031630,0.156491,0.213757,0.058945,0.213256,0.146555,0.056086,0.058532,0.057995,0.038383,0.145176,0.242524,0.046866,0.263568,0.136705,0.044020,0.046721,0.045378,0.029042,Note-4
0.252383,0.149370,0.037606,0.150514,0.247377,0.036179,0.037970,0.038492,0.050109,0.263394,0.132479,0.038346,0.130773,0.267021,0.037958,0.038633,0.039503,0.051893,0.231578,0.184691,0.031286,0.185549,0.228654,0.030279,0.031237,0.031242,0.045483,Note-4
0.194251,0.196756,0.045745,0.179961,0.191603,0.042501,0.047203,0.048517,0.053465,0.196756,0.202402,0.042542,0.166677,0.207515,0.043076,0.048783,0.045006,0.047244,0.172919,0.227102,0.040222,0.219957,0.174315,0.039688,0.044102,0.041289,0.040407,iphone-5S
0.143916,0.059854,0.102550,0.054723,0.144907,0.085794,0.089322,0.099980,0.218955,0.133016,0.052660,0.097684,0.060193,0.129069,0.096178,0.101543,0.092271,0.237387,0.140315,0.077835,0.094260,0.081653,0.154292,0.092939,0.085415,0.094196,0.179095,iphone-5S
0.151925,0.195280,0.065363,0.192816,0.151630,0.064319,0.071483,0.073338,0.033847,0.179083,0.146086,0.075467,0.160429,0.167017,0.073378,0.080442,0.074878,0.043221,0.137409,0.215829,0.066602,0.225450,0.130519,0.060187,0.066917,0.066374,0.030713,Note-3
0.195672,0.171668,0.053765,0.175341,0.196401,0.053177,0.058115,0.057669,0.038193,0.216360,0.148957,0.055230,0.151359,0.221171,0.057632,0.056367,0.057565,0.035360,0.188065,0.201145,0.046551,0.205391,0.192571,0.047563,0.046098,0.045912,0.026704,Xperia-Z
0.167579,0.155371,0.067364,0.157837,0.176572,0.066943,0.069450,0.069596,0.069289,0.180680,0.131933,0.074404,0.134081,0.179354,0.072208,0.074473,0.074452,0.078415,0.150728,0.174000,0.067056,0.186701,0.156717,0.064622,0.066693,0.068278,0.065204,Note-4
0.170291,0.075926,0.097916,0.066810,0.168484,0.084673,0.091818,0.106847,0.137234,0.174561,0.064429,0.096171,0.075064,0.144441,0.095226,0.111631,0.093543,0.144934,0.178791,0.104753,0.090484,0.103193,0.162222,0.082723,0.088246,0.088738,0.100852,iphone-5S
0.234809,0.100471,0.067080,0.102002,0.224812,0.069682,0.079913,0.073895,0.047336,0.239248,0.090120,0.063729,0.108672,0.229500,0.072075,0.082386,0.067644,0.046627,0.206823,0.147541,0.057623,0.164692,0.199033,0.063350,0.070512,0.061498,0.028928,iphone-4S
0.162261,0.181303,0.067574,0.186446,0.156652,0.066790,0.074347,0.071209,0.033417,0.177352,0.154420,0.073931,0.156559,0.173907,0.074250,0.075435,0.074489,0.039656,0.148642,0.200288,0.066543,0.206507,0.143692,0.064849,0.070401,0.068334,0.030744,Note-4
0.150526,0.157857,0.063729,0.154356,0.145129,0.062035,0.075273,0.070044,0.121051,0.173251,0.124700,0.066917,0.132032,0.169287,0.068771,0.074429,0.066823,0.123790,0.147660,0.179484,0.060509,0.188269,0.138654,0.056391,0.061895,0.059806,0.107332,Note-3
0.179719,0.138440,0.066823,0.143729,0.179197,0.062350,0.077087,0.075849,0.076806,0.207124,0.116063,0.063917,0.130479,0.208765,0.063388,0.072809,0.065571,0.071885,0.183274,0.164640,0.058520,0.183194,0.184292,0.054175,0.059772,0.058949,0.053184,Note-3
0.205949,0.172629,0.047255,0.184497,0.208165,0.044594,0.044185,0.045690,0.047036,0.228319,0.169378,0.043429,0.172427,0.220248,0.039373,0.040045,0.042439,0.044343,0.240963,0.166729,0.038540,0.171537,0.235703,0.034117,0.035002,0.036644,0.040764,Note-4
0.151907,0.099899,0.092375,0.092174,0.158819,0.079196,0.089789,0.097176,0.138664,0.169356,0.094583,0.083917,0.102195,0.160575,0.084215,0.089564,0.085133,0.130463,0.142804,0.133492,0.081234,0.138390,0.153824,0.082886,0.079784,0.085270,0.102316,iphone-5S
0.130132,0.134967,0.077076,0.135857,0.133437,0.075904,0.091795,0.093752,0.127079,0.153916,0.101212,0.083319,0.115740,0.148121,0.084702,0.096303,0.087097,0.129589,0.118381,0.166699,0.076458,0.181584,0.114779,0.073132,0.080417,0.080417,0.108134,Note-3
0.159188,0.166495,0.068536,0.171173,0.149333,0.065742,0.076025,0.071941,0.071565,0.167235,0.137154,0.077404,0.138929,0.163349,0.076114,0.079232,0.078225,0.082358,0.139806,0.189354,0.069471,0.194170,0.128824,0.065427,0.071844,0.070360,0.070744,Note-4
0.170619,0.131403,0.080136,0.123026,0.179017,0.075680,0.082538,0.089436,0.068145,0.194066,0.110872,0.082456,0.112494,0.169613,0.077117,0.092824,0.083688,0.076871,0.157479,0.172980,0.077918,0.168545,0.151750,0.069726,0.073873,0.075701,0.052028,iphone-5S
0.158318,0.138065,0.069843,0.140696,0.151652,0.063474,0.078872,0.074858,0.124222,0.185693,0.105297,0.071392,0.119362,0.172237,0.070401,0.079048,0.073097,0.123472,0.165335,0.156869,0.064213,0.170371,0.149102,0.058695,0.066206,0.062976,0.106233,Note-3
0.159042,0.223377,0.051145,0.233208,0.156450,0.049450,0.052463,0.053474,0.021391,0.149544,0.220021,0.058488,0.225755,0.146786,0.056090,0.058201,0.058625,0.026490,0.139972,0.248448,0.045653,0.270438,0.138286,0.045079,0.047064,0.046668,0.018391,Note-4
0.180810,0.100662,0.093141,0.101746,0.171218,0.086918,0.094428,0.091885,0.079193,0.168589,0.113033,0.092079,0.110790,0.156025,0.086263,0.096252,0.094718,0.082251,0.150972,0.162709,0.080394,0.164748,0.136111,0.074118,0.087454,0.083452,0.060041,Note-4
0.166669,0.151864,0.071112,0.153397,0.167823,0.071101,0.078050,0.076734,0.063250,0.192051,0.128918,0.074695,0.131074,0.197768,0.072906,0.074483,0.076071,0.052033,0.163276,0.182455,0.064437,0.185593,0.168982,0.066354,0.066214,0.066002,0.036687,Xperia-Z
0.131034,0.069705,0.107833,0.061267,0.132533,0.092352,0.101879,0.112555,0.190843,0.139082,0.062088,0.101283,0.069644,0.112637,0.103891,0.123232,0.096499,0.191644,0.154050,0.086275,0.100051,0.087999,0.136187,0.090750,0.101345,0.098183,0.145160,iphone-5S
0.171593,0.139721,0.069396,0.144629,0.173452,0.070117,0.075754,0.074958,0.080379,0.196579,0.123941,0.072184,0.126105,0.193582,0.071865,0.073196,0.072028,0.070519,0.171065,0.169660,0.062733,0.178687,0.170976,0.063462,0.065826,0.061692,0.055899,Xperia-Z
0.192034,0.190001,0.054142,0.169510,0.180495,0.042562,0.053280,0.051822,0.066153,0.200021,0.186675,0.048168,0.154994,0.198912,0.048311,0.054450,0.048188,0.060281,0.176696,0.220347,0.049133,0.201417,0.168792,0.039955,0.051186,0.041823,0.050652,iphone-5S
0.135038,0.067757,0.113860,0.059194,0.115221,0.082225,0.096685,0.096935,0.233085,0.136827,0.060885,0.101913,0.066984,0.122109,0.090933,0.101124,0.090990,0.228235,0.148306,0.088098,0.100068,0.091175,0.132751,0.086060,0.091981,0.091779,0.169783,iphone-5S
0.188856,0.124829,0.074553,0.125472,0.187659,0.073332,0.083599,0.081327,0.060372,0.193369,0.105180,0.078338,0.104485,0.197753,0.079887,0.085229,0.087764,0.067995,0.152702,0.170591,0.072285,0.170563,0.155658,0.071957,0.076345,0.077473,0.052426,Note-4
0.180940,0.081693,0.101212,0.073211,0.165006,0.081782,0.090176,0.094824,0.131156,0.178306,0.076449,0.095501,0.083466,0.160438,0.087888,0.097031,0.088517,0.132404,0.182302,0.109558,0.088589,0.114512,0.166391,0.079873,0.084650,0.082910,0.091215,iphone-5S
0.206837,0.140602,0.052828,0.151442,0.205626,0.053711,0.056298,0.057879,0.074777,0.201930,0.139678,0.048845,0.152305,0.220450,0.054943,0.056873,0.053198,0.071779,0.172344,0.177744,0.047018,0.198399,0.188872,0.051925,0.049420,0.047613,0.066667,iphone-4S
0.283611,0.103992,0.047489,0.112732,0.280799,0.047215,0.049430,0.047328,0.027406,0.295589,0.087719,0.048665,0.107802,0.269513,0.053796,0.058742,0.046699,0.031474,0.263874,0.145809,0.040657,0.171418,0.236984,0.040085,0.043678,0.038603,0.018891,iphone-4S
0.177162,0.087712,0.096134,0.088195,0.173857,0.092272,0.096424,0.095941,0.092304,0.189350,0.090126,0.095448,0.086381,0.165574,0.087207,0.097808,0.095276,0.092830,0.163718,0.143643,0.084504,0.141862,0.150478,0.077401,0.090705,0.084632,0.063056,Note-4
0.184499,0.190638,0.049851,0.177292,0.200575,0.049399,0.048270,0.054081,0.045396,0.201273,0.183205,0.052171,0.156904,0.199240,0.049995,0.057181,0.052685,0.047346,0.167601,0.225767,0.044862,0.209835,0.180823,0.045252,0.044225,0.046299,0.035335,iphone-5S
0.109260,0.043920,0.126403,0.037089,0.093624,0.083159,0.099666,0.096306,0.310573,0.101583,0.035397,0.110936,0.041092,0.084690,0.098151,0.111830,0.092214,0.324107,0.127031,0.054239,0.116551,0.053804,0.111927,0.090925,0.103516,0.095960,0.246047,iphone-5S
0.199343,0.151504,0.041556,0.162263,0.187599,0.040838,0.041987,0.039585,0.135325,0.197372,0.146946,0.038620,0.156616,0.196202,0.041187,0.045622,0.040653,0.136783,0.181727,0.182281,0.034842,0.192978,0.171954,0.035089,0.038353,0.032502,0.130274,iphone-4S
0.210633,0.129448,0.058273,0.136833,0.209140,0.054114,0.060710,0.064238,0.076612,0.225136,0.107359,0.059351,0.126816,0.225410,0.057569,0.061353,0.060583,0.076425,0.203462,0.154684,0.052682,0.169642,0.205316,0.046876,0.050559,0.052474,0.064305,Note-3
