0.187068,0.156163,0.064012,0.157918,0.185611,0.063142,0.071277,0.071329,0.043480,0.213475,0.139862,0.065284,0.139944,0.204588,0.065447,0.066220,0.066533,0.038647,0.186421,0.189872,0.057170,0.192177,0.179520,0.056196,0.056196,0.055869,0.026577,Z-10
0.179632,0.158371,0.065923,0.160937,0.177408,0.067098,0.073270,0.071173,0.046187,0.217401,0.137051,0.069589,0.136122,0.196921,0.065402,0.069485,0.069492,0.038535,0.184116,0.190563,0.060785,0.194661,0.167875,0.057535,0.061067,0.057349,0.026049,Z-10
0.183447,0.177594,0.058167,0.180904,0.187321,0.056903,0.061580,0.061179,0.032906,0.222398,0.152965,0.060874,0.154014,0.204514,0.058219,0.061000,0.058479,0.027537,0.188652,0.205101,0.050552,0.212218,0.177557,0.048254,0.051935,0.047697,0.018033,Z-10
0.182584,0.172991,0.060242,0.175936,0.182019,0.060673,0.064347,0.062770,0.038438,0.217862,0.152474,0.062993,0.152995,0.200424,0.059089,0.063454,0.059565,0.031143,0.185715,0.203265,0.053259,0.206365,0.172411,0.052002,0.054092,0.051073,0.021818,Z-10
0.183952,0.175691,0.058323,0.177208,0.183841,0.058754,0.062421,0.062547,0.037263,0.216858,0.151537,0.063067,0.153939,0.200216,0.059186,0.063105,0.059803,0.032289,0.182354,0.207079,0.053824,0.207749,0.171742,0.051043,0.053765,0.049816,0.022629,Z-10
0.170864,0.142681,0.073330,0.147834,0.171147,0.073560,0.080573,0.080059,0.059952,0.212010,0.124172,0.077293,0.126715,0.184079,0.072608,0.078364,0.075531,0.049228,0.180718,0.176806,0.068630,0.181320,0.157881,0.065165,0.070712,0.063900,0.034869,Z-10
0.184495,0.177059,0.058769,0.179126,0.185231,0.058226,0.062658,0.062004,0.032430,0.218836,0.154192,0.061536,0.155278,0.199591,0.060078,0.061714,0.060346,0.028429,0.183536,0.209407,0.053252,0.211779,0.170255,0.049965,0.051854,0.050165,0.019788,Z-10
0.181893,0.175527,0.059669,0.178397,0.182041,0.059528,0.065469,0.063558,0.033917,0.219729,0.150838,0.063469,0.153218,0.197457,0.060383,0.063908,0.061127,0.029872,0.184756,0.206194,0.052962,0.212181,0.168165,0.051824,0.053608,0.050768,0.019543,Z-10
0.179662,0.163599,0.063685,0.167146,0.184287,0.062867,0.068228,0.068444,0.042082,0.218018,0.142592,0.066488,0.142859,0.198178,0.063774,0.066295,0.065016,0.036780,0.183521,0.196126,0.057899,0.199755,0.170656,0.055787,0.056055,0.054605,0.025596,Z-10
0.179587,0.177230,0.060926,0.178546,0.176970,0.060353,0.065499,0.063067,0.037821,0.216375,0.151753,0.062621,0.151158,0.203354,0.059781,0.062406,0.059907,0.032645,0.182688,0.205592,0.053757,0.205800,0.171801,0.052277,0.054568,0.050798,0.022718,Z-10
