0.242768,0.167181,0.025416,0.188577,0.249607,0.030837,0.028082,0.025351,0.042180,0.261304,0.161421,0.028533,0.189616,0.225617,0.030572,0.033810,0.026681,0.042446,0.252105,0.196198,0.026753,0.214919,0.202892,0.021565,0.028034,0.019584,0.037951,C-1
0.240053,0.174157,0.023362,0.192524,0.245587,0.026012,0.024344,0.022024,0.051935,0.253812,0.168091,0.026930,0.191622,0.227889,0.027083,0.028928,0.023603,0.052040,0.238635,0.208257,0.024417,0.225706,0.196600,0.018109,0.023901,0.016748,0.047626,C-1
0.229234,0.162170,0.025488,0.184767,0.231007,0.028968,0.025811,0.024353,0.088202,0.241382,0.161179,0.029146,0.184138,0.209933,0.028090,0.032650,0.025786,0.087695,0.232545,0.192838,0.027156,0.213034,0.185355,0.019994,0.026979,0.018617,0.083482,C-1
0.223184,0.169638,0.023466,0.183727,0.230217,0.024820,0.022612,0.022210,0.100125,0.239965,0.163709,0.027108,0.186192,0.208442,0.023893,0.028010,0.023329,0.099352,0.221815,0.199549,0.024755,0.216845,0.183752,0.017272,0.023112,0.016998,0.095904,C-1
0.204310,0.147573,0.030572,0.175261,0.218440,0.034430,0.029017,0.028670,0.131728,0.226326,0.145479,0.033335,0.178080,0.187699,0.032457,0.037056,0.027897,0.131671,0.214565,0.179659,0.034954,0.201257,0.166569,0.023507,0.031482,0.022717,0.125291,C-1
0.137286,0.091014,0.035075,0.142007,0.163499,0.095179,0.069014,0.043557,0.223370,0.165022,0.088138,0.041503,0.139743,0.135320,0.080380,0.087502,0.041068,0.221324,0.182857,0.134072,0.058380,0.148919,0.101043,0.047231,0.095090,0.033552,0.198856,C-1
0.106569,0.078930,0.034027,0.126660,0.127402,0.079389,0.058759,0.038821,0.349442,0.135192,0.071898,0.037926,0.119418,0.108350,0.067604,0.073227,0.038345,0.348040,0.143030,0.122560,0.052250,0.130713,0.070544,0.042172,0.077738,0.030805,0.330189,C-1
0.121070,0.090539,0.036339,0.150594,0.147074,0.077045,0.066307,0.045007,0.266025,0.152326,0.082749,0.042728,0.141757,0.124179,0.068667,0.079075,0.041278,0.267241,0.159262,0.143376,0.057518,0.154711,0.078382,0.041205,0.076449,0.034624,0.254473,C-1
0.121118,0.092818,0.037653,0.153534,0.148999,0.080574,0.068095,0.045950,0.251259,0.156112,0.083764,0.043340,0.145567,0.125436,0.070021,0.081798,0.041922,0.252040,0.162847,0.145873,0.059838,0.158521,0.077569,0.041761,0.078012,0.036452,0.239127,C-1
0.109421,0.076562,0.036718,0.137729,0.137181,0.079228,0.067378,0.044919,0.310863,0.139316,0.069859,0.041108,0.130084,0.113836,0.070407,0.082805,0.041100,0.311483,0.152519,0.126234,0.059153,0.137318,0.071696,0.040673,0.079575,0.035252,0.297579,C-1
0.080163,0.058589,0.028582,0.105877,0.098216,0.070955,0.056253,0.036573,0.464792,0.102695,0.053240,0.033504,0.102413,0.081830,0.061256,0.069779,0.033117,0.462166,0.118581,0.096492,0.049406,0.103911,0.048850,0.034688,0.073340,0.027808,0.446925,C-1
0.092399,0.067104,0.034728,0.121513,0.124429,0.100512,0.068329,0.046756,0.344230,0.122326,0.062360,0.041141,0.117823,0.098200,0.084199,0.092359,0.041938,0.339654,0.147009,0.103138,0.062432,0.120071,0.068442,0.049825,0.103742,0.032167,0.313175,C-1
0.111500,0.079534,0.033786,0.125621,0.136529,0.099722,0.069038,0.043864,0.300407,0.136078,0.077263,0.040641,0.122480,0.113288,0.083401,0.089572,0.041318,0.295960,0.157538,0.114955,0.059508,0.130431,0.084916,0.051758,0.099859,0.031015,0.270021,C-1
0.154171,0.117694,0.030990,0.151351,0.173682,0.058291,0.043751,0.033995,0.236074,0.178604,0.117566,0.034446,0.147847,0.149772,0.051919,0.055327,0.033021,0.231498,0.183035,0.150530,0.038587,0.165022,0.126282,0.036235,0.057027,0.025859,0.217425,C-1
0.202956,0.149192,0.028131,0.179780,0.217900,0.040891,0.036082,0.029669,0.115399,0.226391,0.147855,0.030725,0.177879,0.191864,0.038587,0.043606,0.028815,0.114279,0.216482,0.187224,0.032247,0.204680,0.166456,0.025166,0.038764,0.022250,0.106731,C-1
0.234414,0.152898,0.029049,0.184718,0.249164,0.041270,0.037524,0.030483,0.040480,0.253651,0.155927,0.033037,0.187739,0.217997,0.038845,0.042615,0.030934,0.039256,0.254368,0.188811,0.033061,0.207484,0.195811,0.026358,0.037322,0.023668,0.033117,C-1
0.233746,0.166553,0.028042,0.191711,0.245612,0.037653,0.033069,0.027518,0.036098,0.256052,0.158561,0.030829,0.186636,0.225190,0.035542,0.041229,0.028501,0.037459,0.242325,0.202409,0.028944,0.219865,0.194031,0.025472,0.034197,0.022274,0.030483,C-1
0.239304,0.145398,0.033278,0.184597,0.251750,0.044468,0.041084,0.033230,0.026890,0.261675,0.137391,0.038055,0.179748,0.222121,0.046014,0.050945,0.034914,0.029138,0.267773,0.181762,0.035566,0.197261,0.201490,0.028461,0.038853,0.026987,0.021847,C-1
0.237411,0.169847,0.027414,0.198663,0.245910,0.036444,0.033568,0.027986,0.022757,0.258227,0.161204,0.030934,0.192097,0.226568,0.037556,0.040746,0.028606,0.024063,0.248318,0.207983,0.029903,0.223603,0.195473,0.023619,0.031997,0.021348,0.017755,C-1
0.232706,0.146856,0.033560,0.188134,0.251412,0.045523,0.041431,0.033584,0.026793,0.258976,0.143038,0.037677,0.185629,0.214678,0.044726,0.050598,0.035147,0.029532,0.262521,0.184710,0.036629,0.203255,0.194417,0.028832,0.039787,0.027704,0.022145,C-1
0.233818,0.144842,0.032730,0.185161,0.249495,0.043920,0.039666,0.033166,0.037201,0.257035,0.142877,0.037032,0.181665,0.216530,0.044057,0.049148,0.032916,0.038740,0.259798,0.182157,0.037121,0.202191,0.193120,0.028340,0.038208,0.027599,0.031466,C-1
0.245523,0.168486,0.023571,0.189656,0.251549,0.029460,0.027269,0.023893,0.040593,0.260982,0.163137,0.027116,0.186515,0.233037,0.029710,0.033520,0.024804,0.041181,0.245249,0.204253,0.024683,0.221412,0.202086,0.020276,0.027156,0.018230,0.036654,C-1
0.248165,0.169783,0.023821,0.193354,0.252056,0.027889,0.025778,0.024071,0.035083,0.261699,0.167688,0.026415,0.190011,0.233995,0.029428,0.031957,0.023507,0.035300,0.246594,0.206316,0.024779,0.225706,0.202739,0.018859,0.026044,0.017553,0.031409,C-1
0.246409,0.157095,0.027357,0.184025,0.254054,0.034382,0.030628,0.027712,0.038337,0.266089,0.152544,0.032682,0.180126,0.228968,0.033480,0.038724,0.028380,0.039006,0.255311,0.197019,0.028421,0.212390,0.199033,0.022951,0.029581,0.021211,0.034084,C-1
0.235220,0.149845,0.032698,0.183453,0.244822,0.041745,0.037540,0.032304,0.042373,0.260523,0.146421,0.036082,0.183091,0.217473,0.038950,0.044057,0.031780,0.041624,0.256374,0.187642,0.034317,0.202739,0.192669,0.027986,0.036517,0.025078,0.036678,C-1
