@RELATION xperia-complete

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 REAL
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 REAL
@ATTRIBUTE attribute_15 REAL
@ATTRIBUTE attribute_16 REAL
@ATTRIBUTE attribute_17 REAL
@ATTRIBUTE attribute_18 REAL
@ATTRIBUTE attribute_19 REAL
@ATTRIBUTE attribute_20 REAL
@ATTRIBUTE attribute_21 REAL
@ATTRIBUTE attribute_22 REAL
@ATTRIBUTE attribute_23 REAL
@ATTRIBUTE attribute_24 REAL
@ATTRIBUTE attribute_25 REAL
@ATTRIBUTE attribute_26 REAL
@ATTRIBUTE attribute_27 {Xperia-C,Xperia-Z,Xperia-Z1}

@DATA
0.182830,0.146295,0.062800,0.146020,0.181788,0.061833,0.069463,0.069864,0.079108,0.206023,0.129072,0.062071,0.128819,0.208827,0.065291,0.064637,0.064384,0.070876,0.184808,0.172218,0.055051,0.173891,0.187946,0.056122,0.055334,0.054523,0.060108,Xperia-Z
0.172696,0.157104,0.063282,0.160472,0.177880,0.067590,0.070275,0.072037,0.058665,0.198058,0.128854,0.074280,0.131470,0.190639,0.073472,0.072952,0.070601,0.059674,0.161101,0.185423,0.061148,0.191461,0.165012,0.062786,0.062739,0.062242,0.048087,Xperia-Z1
0.177585,0.178780,0.035157,0.183150,0.177438,0.035196,0.035545,0.035964,0.141186,0.189630,0.162001,0.040884,0.163282,0.183134,0.038618,0.039162,0.039503,0.143786,0.170786,0.194643,0.034226,0.201031,0.164415,0.032425,0.032231,0.032200,0.138043,Xperia-Z1
0.191471,0.161695,0.053742,0.160967,0.184882,0.054999,0.059015,0.058494,0.074735,0.212188,0.143514,0.054010,0.143796,0.211251,0.056367,0.056836,0.054635,0.067403,0.191746,0.186548,0.046291,0.186741,0.187678,0.049422,0.049489,0.044841,0.057245,Xperia-Z
0.226778,0.105935,0.035580,0.161320,0.257555,0.070603,0.058763,0.041190,0.042275,0.243267,0.091895,0.038773,0.154688,0.243298,0.067194,0.071595,0.041407,0.047885,0.260871,0.154812,0.047482,0.173377,0.203409,0.034651,0.062978,0.031954,0.030466,Xperia-C
0.173635,0.171850,0.057617,0.176258,0.166557,0.056631,0.056360,0.058672,0.082421,0.188869,0.154442,0.060201,0.159168,0.185943,0.059456,0.056305,0.057128,0.078486,0.153674,0.204771,0.053426,0.208807,0.153099,0.051664,0.051369,0.052689,0.070500,Xperia-Z1
0.198601,0.175078,0.023841,0.181659,0.201434,0.021862,0.021405,0.023997,0.152121,0.209055,0.166052,0.024866,0.169289,0.206844,0.023438,0.023787,0.023997,0.152672,0.182117,0.201263,0.019713,0.210569,0.180030,0.018479,0.018409,0.018572,0.150849,Xperia-Z1
0.194832,0.113545,0.072170,0.114780,0.192489,0.075300,0.086893,0.082335,0.067656,0.214984,0.113114,0.067737,0.113969,0.220948,0.072408,0.073679,0.072274,0.050887,0.202157,0.145536,0.060985,0.149894,0.207778,0.065559,0.066020,0.063781,0.038290,Xperia-Z
0.237799,0.162930,0.039658,0.166767,0.242759,0.040119,0.042313,0.042707,0.024949,0.251504,0.148221,0.041792,0.149188,0.256137,0.043220,0.043473,0.042342,0.024123,0.224138,0.194200,0.033501,0.197717,0.229403,0.035211,0.034720,0.034155,0.016955,Xperia-Z
0.156413,0.220247,0.052945,0.226719,0.152478,0.049786,0.051556,0.054062,0.035793,0.162133,0.212975,0.055459,0.219183,0.157112,0.052821,0.052627,0.052580,0.035110,0.143841,0.244383,0.049452,0.252020,0.140697,0.045999,0.046340,0.047838,0.029429,Xperia-Z1
0.251943,0.143648,0.044841,0.146979,0.247302,0.042595,0.043027,0.043525,0.036141,0.264971,0.130262,0.045481,0.133497,0.259937,0.043674,0.043629,0.044075,0.034475,0.245622,0.169898,0.037137,0.175200,0.239717,0.035404,0.035047,0.035389,0.026585,Xperia-Z
0.131151,0.166347,0.045432,0.177663,0.137740,0.037097,0.039581,0.047349,0.217639,0.134403,0.161931,0.047792,0.172517,0.137306,0.038944,0.038905,0.046045,0.222156,0.121916,0.186681,0.043042,0.198159,0.129110,0.033442,0.033566,0.041265,0.212819,Xperia-Z1
0.183118,0.208621,0.046154,0.212121,0.188885,0.046239,0.048482,0.047714,0.018665,0.205842,0.189017,0.049445,0.192897,0.200798,0.047683,0.048234,0.046201,0.019883,0.176141,0.226067,0.043158,0.231997,0.177166,0.043865,0.043671,0.042126,0.015809,Xperia-Z1
0.234084,0.167270,0.027059,0.196190,0.251436,0.037201,0.033182,0.028034,0.025545,0.258799,0.162315,0.029581,0.192871,0.228807,0.036130,0.039038,0.027341,0.025118,0.243614,0.205349,0.029113,0.224812,0.198461,0.023023,0.034140,0.021960,0.019527,Xperia-C
0.257059,0.151114,0.038119,0.153835,0.256576,0.036512,0.041562,0.041673,0.023551,0.272995,0.138070,0.040573,0.140851,0.265328,0.039509,0.040625,0.040059,0.021989,0.249875,0.180740,0.032400,0.183863,0.242975,0.031307,0.032073,0.031708,0.015059,Xperia-Z
0.245213,0.146957,0.035397,0.150905,0.251601,0.035040,0.036505,0.038074,0.060309,0.261052,0.130009,0.039175,0.132508,0.262272,0.038186,0.037449,0.039182,0.060167,0.236029,0.172151,0.030110,0.179305,0.241948,0.029797,0.028362,0.029976,0.052322,Xperia-Z
0.155893,0.115040,0.043111,0.184334,0.185172,0.076775,0.065189,0.050301,0.124185,0.197838,0.107183,0.050641,0.173635,0.152930,0.069415,0.079446,0.046499,0.122412,0.199587,0.174085,0.061777,0.190042,0.107742,0.044083,0.076775,0.039590,0.106321,Xperia-C
0.255171,0.196832,0.026511,0.201007,0.238687,0.023151,0.024028,0.024889,0.009724,0.245508,0.193231,0.026263,0.200200,0.248683,0.024315,0.024625,0.026860,0.010314,0.227907,0.231927,0.021436,0.237647,0.213991,0.019519,0.019200,0.020574,0.007800,Xperia-Z1
0.134547,0.117155,0.039328,0.177855,0.159576,0.073936,0.059258,0.045974,0.192371,0.169163,0.109953,0.045781,0.169388,0.131115,0.065163,0.075015,0.042607,0.191815,0.168776,0.168671,0.061111,0.185057,0.089515,0.040174,0.070770,0.036589,0.179337,Xperia-C
0.183194,0.169675,0.059163,0.173556,0.182078,0.061275,0.062688,0.062986,0.045384,0.208418,0.147105,0.060286,0.149009,0.212553,0.061588,0.061186,0.062249,0.037606,0.180316,0.196802,0.051839,0.201346,0.186183,0.052344,0.051125,0.051169,0.028875,Xperia-Z
0.160706,0.120632,0.079851,0.123964,0.161227,0.082015,0.097282,0.095185,0.079137,0.182502,0.111738,0.083830,0.113954,0.179669,0.083755,0.090426,0.087183,0.066942,0.157799,0.159405,0.078126,0.165399,0.157724,0.077583,0.079390,0.075404,0.049169,Xperia-Z
0.226049,0.162439,0.032412,0.197656,0.222102,0.041241,0.035752,0.031647,0.050701,0.247605,0.163398,0.033627,0.188791,0.214840,0.034683,0.040986,0.029073,0.046997,0.236104,0.205720,0.034015,0.226729,0.169312,0.026085,0.036809,0.024021,0.041205,Xperia-C
0.193463,0.178301,0.051407,0.181112,0.195330,0.051586,0.055795,0.055445,0.037561,0.213363,0.157360,0.052590,0.159993,0.220643,0.054181,0.053809,0.053750,0.034311,0.189537,0.202677,0.042952,0.210708,0.193508,0.045228,0.044060,0.044730,0.026600,Xperia-Z
0.135722,0.076896,0.040622,0.147659,0.167138,0.088336,0.073739,0.050228,0.219661,0.164382,0.076179,0.046767,0.144745,0.137191,0.077576,0.089040,0.046014,0.218107,0.186107,0.133244,0.066258,0.150780,0.098014,0.045164,0.083357,0.038229,0.198846,Xperia-C
0.175784,0.107939,0.047126,0.182857,0.212817,0.083514,0.074258,0.057349,0.058356,0.202489,0.103847,0.049704,0.178556,0.189568,0.078721,0.086535,0.052451,0.058130,0.211995,0.178757,0.065896,0.198381,0.131236,0.048689,0.071100,0.049019,0.044927,Xperia-C
0.154729,0.178066,0.065766,0.182971,0.151718,0.062149,0.066767,0.068009,0.069825,0.182389,0.139906,0.073030,0.141124,0.176894,0.070345,0.071136,0.070842,0.074334,0.138082,0.209575,0.064408,0.215474,0.130197,0.060822,0.062033,0.060170,0.059239,Xperia-Z1
0.144785,0.096895,0.087793,0.099996,0.148280,0.091370,0.111634,0.113761,0.105484,0.158327,0.091259,0.091727,0.095839,0.172463,0.099074,0.100197,0.098509,0.092605,0.141647,0.130641,0.085994,0.135921,0.155285,0.093646,0.091430,0.093727,0.071708,Xperia-Z
0.150635,0.082373,0.042711,0.154678,0.173465,0.077904,0.073787,0.050398,0.194049,0.184456,0.072840,0.047325,0.144004,0.145546,0.072293,0.088008,0.047605,0.197923,0.200024,0.150173,0.061182,0.160933,0.094711,0.040597,0.074030,0.039371,0.178979,Xperia-C
0.241341,0.203025,0.031525,0.209917,0.219703,0.028133,0.029321,0.030027,0.007008,0.226393,0.204740,0.031765,0.208900,0.225734,0.031307,0.031711,0.031641,0.007807,0.226114,0.229055,0.025301,0.234434,0.206254,0.024090,0.025549,0.024004,0.005200,Xperia-Z1
0.196002,0.182761,0.039914,0.186766,0.184725,0.034303,0.035017,0.038548,0.101963,0.194255,0.180037,0.040302,0.184942,0.185392,0.035529,0.035467,0.037873,0.106200,0.181139,0.206533,0.035429,0.213650,0.169032,0.030167,0.030066,0.033108,0.100876,Xperia-Z1
0.190749,0.185908,0.049883,0.190281,0.197710,0.051608,0.052939,0.054062,0.026860,0.219208,0.162357,0.053623,0.163302,0.216271,0.053140,0.052954,0.053356,0.025789,0.183120,0.215891,0.042774,0.219149,0.191151,0.043592,0.042982,0.043034,0.018308,Xperia-Z
0.157042,0.228070,0.049755,0.230654,0.151330,0.048079,0.051889,0.050880,0.032301,0.177438,0.193945,0.055677,0.197430,0.183375,0.054047,0.052285,0.053597,0.032208,0.143484,0.245407,0.048513,0.251624,0.144531,0.046232,0.046480,0.046115,0.027613,Xperia-Z1
0.162700,0.151726,0.074691,0.153223,0.158159,0.072215,0.078672,0.076817,0.071796,0.174116,0.141660,0.077283,0.146836,0.167612,0.075312,0.076670,0.074551,0.065960,0.142715,0.190072,0.069933,0.197740,0.133402,0.068467,0.072378,0.068389,0.056903,Xperia-Z1
0.203056,0.132337,0.053014,0.134538,0.206603,0.054300,0.060822,0.058316,0.097014,0.222309,0.121458,0.051385,0.124752,0.228615,0.053415,0.053214,0.053846,0.091006,0.200974,0.161004,0.044737,0.168165,0.209794,0.045034,0.045198,0.043815,0.081279,Xperia-Z
0.130911,0.212307,0.055661,0.220720,0.128559,0.050438,0.053185,0.054885,0.093333,0.143049,0.194178,0.057733,0.199447,0.141070,0.055157,0.053969,0.057392,0.098005,0.125967,0.228039,0.051439,0.231950,0.124469,0.047109,0.048692,0.050733,0.091602,Xperia-Z1
0.182532,0.155575,0.062019,0.157427,0.186652,0.063030,0.069351,0.069597,0.053817,0.205518,0.136494,0.063885,0.139297,0.211482,0.064741,0.066339,0.064778,0.047466,0.179907,0.183796,0.055252,0.190987,0.187894,0.056033,0.054285,0.055624,0.036222,Xperia-Z
0.142063,0.195109,0.043321,0.201000,0.139246,0.038122,0.039193,0.043570,0.158377,0.145889,0.182956,0.047109,0.189700,0.142855,0.042429,0.042010,0.045479,0.161574,0.131687,0.210119,0.039681,0.220549,0.129118,0.035848,0.036864,0.039092,0.157042,Xperia-Z1
0.184237,0.109831,0.041557,0.176902,0.207796,0.081778,0.075730,0.049038,0.073131,0.225041,0.101075,0.045965,0.163872,0.192483,0.072451,0.082009,0.043816,0.073289,0.239480,0.164588,0.059032,0.175238,0.146591,0.044811,0.073277,0.038982,0.058000,Xperia-C
0.157531,0.150370,0.071062,0.151954,0.160320,0.072913,0.077226,0.075769,0.082856,0.182376,0.129266,0.074296,0.133638,0.184086,0.076230,0.074832,0.074348,0.070928,0.152437,0.178003,0.065529,0.184280,0.157769,0.068422,0.068295,0.068050,0.057215,Xperia-Z
0.157826,0.184174,0.064167,0.188784,0.152013,0.059549,0.061808,0.061839,0.069840,0.179642,0.169956,0.066131,0.172758,0.167255,0.062545,0.061094,0.060690,0.059930,0.147651,0.216327,0.058409,0.224375,0.132448,0.055025,0.057074,0.054513,0.054179,Xperia-Z1
0.246548,0.150975,0.022697,0.164734,0.269950,0.033165,0.026595,0.023049,0.062287,0.258947,0.155104,0.023827,0.171134,0.248515,0.027749,0.031659,0.022734,0.060332,0.233481,0.192155,0.022199,0.207784,0.221483,0.022187,0.028478,0.017876,0.054357,Xperia-C
0.183985,0.139252,0.042599,0.201297,0.214347,0.065928,0.061892,0.047980,0.042720,0.219294,0.130076,0.047062,0.193346,0.188271,0.061288,0.071632,0.044629,0.044403,0.208692,0.205196,0.055577,0.221380,0.135852,0.039288,0.061457,0.039691,0.032867,Xperia-C
0.205161,0.123882,0.070972,0.124908,0.191210,0.069634,0.078974,0.076594,0.058665,0.210247,0.101840,0.080446,0.102896,0.201651,0.078446,0.082387,0.081933,0.060152,0.200104,0.157687,0.065276,0.160476,0.183789,0.063157,0.067581,0.063863,0.038067,Xperia-Z
0.163375,0.180759,0.060054,0.189188,0.165967,0.059045,0.061955,0.061008,0.058649,0.174970,0.172835,0.064346,0.175125,0.173759,0.062856,0.061831,0.061901,0.052378,0.142451,0.220914,0.056135,0.229024,0.141140,0.055622,0.056523,0.055064,0.043127,Xperia-Z1
0.158625,0.103212,0.039237,0.157180,0.180424,0.069039,0.059882,0.043597,0.188803,0.188354,0.099702,0.041545,0.155844,0.156901,0.060805,0.068480,0.040100,0.188269,0.194523,0.154302,0.053871,0.166021,0.119910,0.038630,0.062117,0.034161,0.176465,Xperia-C
0.176009,0.172439,0.062188,0.176731,0.174318,0.057726,0.058440,0.060054,0.062095,0.192059,0.165191,0.062856,0.169281,0.185664,0.057889,0.056235,0.058090,0.052735,0.168381,0.201054,0.055661,0.206758,0.164725,0.051237,0.053806,0.053744,0.044633,Xperia-Z1
0.179160,0.175831,0.048164,0.183328,0.176817,0.045867,0.049507,0.046775,0.094551,0.192602,0.169351,0.049251,0.174038,0.181559,0.045269,0.047396,0.045983,0.094551,0.180123,0.193720,0.044276,0.199393,0.172820,0.039356,0.041932,0.040403,0.087978,Xperia-Z1
0.222661,0.120457,0.036954,0.176586,0.245285,0.060064,0.052632,0.042018,0.043342,0.246342,0.112794,0.043099,0.169992,0.221434,0.057781,0.063853,0.040002,0.044702,0.260927,0.164345,0.044423,0.179987,0.194098,0.036651,0.050677,0.033505,0.035388,Xperia-C
0.246767,0.150757,0.044707,0.154222,0.242722,0.042885,0.048373,0.045860,0.023707,0.264882,0.134940,0.047005,0.135259,0.255378,0.045838,0.046938,0.046529,0.023231,0.246313,0.177869,0.037494,0.178918,0.233367,0.036669,0.039487,0.035903,0.013980,Xperia-Z
0.143755,0.194395,0.064943,0.205998,0.137026,0.061140,0.068164,0.066969,0.057609,0.161916,0.180379,0.070228,0.186743,0.147768,0.062941,0.067085,0.064074,0.058866,0.145377,0.217957,0.063065,0.224181,0.129918,0.054645,0.059899,0.057198,0.047761,Xperia-Z1
0.202164,0.206448,0.036375,0.211935,0.214418,0.037206,0.037974,0.038742,0.014738,0.219222,0.192098,0.039487,0.193231,0.222272,0.040605,0.039410,0.038680,0.014994,0.185338,0.230514,0.033403,0.237678,0.201457,0.034303,0.032611,0.033007,0.011688,Xperia-Z1
0.239038,0.174165,0.023563,0.194506,0.242494,0.026044,0.023773,0.023466,0.052950,0.255117,0.169662,0.026117,0.193644,0.226495,0.025311,0.028098,0.022387,0.053168,0.238257,0.211681,0.024312,0.226874,0.190228,0.017763,0.023869,0.017553,0.049462,Xperia-C
0.148435,0.186456,0.056406,0.192618,0.144826,0.054024,0.063228,0.063539,0.090469,0.154341,0.183444,0.059821,0.188947,0.147092,0.060038,0.060240,0.059286,0.086790,0.138416,0.210654,0.057539,0.218850,0.134985,0.053061,0.054738,0.054676,0.077081,Xperia-Z1
0.202428,0.155063,0.061311,0.157934,0.204492,0.060411,0.060007,0.059596,0.038758,0.208489,0.156902,0.059906,0.158222,0.207697,0.058952,0.057415,0.057671,0.034746,0.174015,0.204655,0.053620,0.207596,0.173301,0.053411,0.052603,0.053496,0.027303,Xperia-Z1
0.173379,0.127620,0.070679,0.132013,0.190484,0.074838,0.075987,0.080768,0.074233,0.177624,0.098144,0.092355,0.099790,0.177973,0.088955,0.089219,0.087877,0.088063,0.157484,0.148505,0.074140,0.154760,0.172804,0.079316,0.073325,0.076243,0.063422,Xperia-Z1
0.185165,0.161718,0.063075,0.163867,0.178918,0.061246,0.068065,0.067611,0.050336,0.207905,0.134397,0.066042,0.137907,0.207429,0.065997,0.065373,0.065834,0.049117,0.182168,0.193397,0.056791,0.193820,0.176576,0.055111,0.053534,0.053921,0.034683,Xperia-Z
0.230125,0.138093,0.049913,0.139610,0.234356,0.050240,0.057765,0.055393,0.044506,0.247139,0.129556,0.051735,0.130322,0.245838,0.052084,0.052344,0.052642,0.038342,0.223729,0.168076,0.045458,0.171169,0.227834,0.045882,0.044871,0.044283,0.028697,Xperia-Z
0.181082,0.178182,0.058256,0.183588,0.183082,0.056263,0.061089,0.061461,0.036996,0.207243,0.153211,0.058754,0.155464,0.215088,0.059260,0.058829,0.058725,0.033426,0.175854,0.205949,0.049184,0.213638,0.178412,0.051288,0.050857,0.051898,0.022919,Xperia-Z
0.175478,0.142989,0.038861,0.193161,0.194844,0.060176,0.054006,0.041858,0.098626,0.215942,0.127386,0.042035,0.176558,0.184807,0.055399,0.062956,0.039062,0.095855,0.213526,0.182914,0.049019,0.200040,0.141338,0.037040,0.058066,0.033149,0.084908,Xperia-C
0.191768,0.161911,0.058963,0.164953,0.189641,0.060361,0.066027,0.064458,0.041919,0.213080,0.144897,0.062696,0.148407,0.209957,0.061506,0.062145,0.062777,0.034534,0.188964,0.192764,0.052084,0.198067,0.186243,0.053170,0.050924,0.052292,0.025492,Xperia-Z
0.252017,0.136442,0.042290,0.139610,0.257170,0.043703,0.047897,0.046693,0.034177,0.268979,0.125585,0.047511,0.122803,0.265819,0.046648,0.047020,0.046276,0.029359,0.241584,0.169712,0.036951,0.172084,0.244291,0.038438,0.038476,0.037791,0.020673,Xperia-Z
0.165457,0.137455,0.026648,0.164087,0.181190,0.054296,0.036694,0.029750,0.204423,0.182076,0.135200,0.031667,0.164877,0.156652,0.045579,0.047674,0.031111,0.205164,0.176985,0.165811,0.035284,0.188190,0.135175,0.031836,0.048713,0.022540,0.195465,Xperia-C
0.141085,0.200969,0.064121,0.205509,0.136840,0.061769,0.069693,0.069569,0.050446,0.153355,0.182816,0.067962,0.189638,0.151446,0.068769,0.068327,0.068971,0.048715,0.131516,0.221077,0.061039,0.231880,0.131206,0.060333,0.062072,0.061086,0.039790,Xperia-Z1
0.239525,0.202086,0.028715,0.212649,0.219432,0.023710,0.024866,0.027179,0.021839,0.230809,0.203592,0.029802,0.205687,0.231034,0.024750,0.024680,0.028351,0.021296,0.215629,0.236568,0.024214,0.240177,0.201419,0.020388,0.020908,0.022111,0.018587,Xperia-Z1
0.179587,0.177230,0.060926,0.178546,0.176970,0.060353,0.065499,0.063067,0.037821,0.216375,0.151753,0.062621,0.151158,0.203354,0.059781,0.062406,0.059907,0.032645,0.182688,0.205592,0.053757,0.205800,0.171801,0.052277,0.054568,0.050798,0.022718,Xperia-Z
0.189214,0.195511,0.049871,0.197333,0.197383,0.048807,0.049670,0.050021,0.022188,0.221522,0.163165,0.051532,0.165561,0.224024,0.050595,0.050138,0.050818,0.022645,0.185046,0.217438,0.041964,0.223857,0.191973,0.042722,0.040632,0.041869,0.014499,Xperia-Z
0.215416,0.121539,0.060561,0.123726,0.224837,0.062093,0.069805,0.069730,0.052292,0.232764,0.115851,0.063120,0.117925,0.225618,0.064332,0.067120,0.065380,0.047890,0.209102,0.156222,0.054947,0.161197,0.213222,0.056085,0.059781,0.055750,0.033694,Xperia-Z
0.161171,0.193914,0.058447,0.197437,0.161178,0.055700,0.063601,0.062646,0.045906,0.175606,0.178648,0.063057,0.180899,0.173798,0.061994,0.061971,0.061303,0.042724,0.148466,0.217259,0.057237,0.223095,0.147271,0.057322,0.056026,0.055475,0.037850,Xperia-Z1
0.142762,0.206898,0.058789,0.215838,0.143980,0.056755,0.060520,0.061847,0.052611,0.153006,0.196692,0.061614,0.204919,0.144958,0.061521,0.061986,0.059759,0.055545,0.132587,0.234465,0.055064,0.240883,0.127915,0.054093,0.054753,0.053605,0.046635,Xperia-Z1
0.180435,0.153999,0.065053,0.156341,0.179505,0.066986,0.072370,0.071723,0.053586,0.201517,0.133051,0.066867,0.137081,0.212798,0.068920,0.067269,0.069277,0.043220,0.177453,0.179818,0.058494,0.186637,0.184525,0.060309,0.060599,0.059825,0.032341,Xperia-Z
0.188718,0.121513,0.030943,0.158565,0.215714,0.053227,0.043961,0.034550,0.152808,0.213674,0.118756,0.036602,0.156172,0.184832,0.049888,0.054430,0.033833,0.151812,0.214403,0.156877,0.041071,0.174619,0.163179,0.031757,0.049402,0.026838,0.141854,Xperia-C
0.202850,0.097909,0.080897,0.098081,0.205569,0.080836,0.074182,0.073090,0.086586,0.207876,0.106027,0.077080,0.107950,0.203496,0.077916,0.076250,0.073291,0.070115,0.193600,0.138452,0.065378,0.142704,0.195556,0.067624,0.072438,0.070455,0.053794,Xperia-Z
0.202847,0.214682,0.035258,0.222784,0.192106,0.031540,0.032930,0.034536,0.033318,0.200813,0.212284,0.036344,0.216110,0.196498,0.034109,0.034451,0.034932,0.034458,0.192207,0.239354,0.030508,0.241108,0.179230,0.026767,0.030151,0.028886,0.031789,Xperia-Z1
0.128575,0.202963,0.067877,0.215846,0.121846,0.063934,0.072029,0.068327,0.058603,0.142971,0.189335,0.072145,0.196289,0.135335,0.066689,0.071377,0.067411,0.058447,0.122801,0.225439,0.065223,0.240037,0.111749,0.059821,0.065890,0.062227,0.046814,Xperia-Z1
0.172263,0.092805,0.086871,0.094664,0.166931,0.085562,0.102421,0.099996,0.098487,0.195025,0.091541,0.089809,0.095178,0.177565,0.088299,0.094070,0.089444,0.079070,0.191076,0.122394,0.081919,0.127972,0.169920,0.079725,0.086053,0.079465,0.061476,Xperia-Z
0.225794,0.146761,0.026996,0.175979,0.235242,0.034756,0.030105,0.027105,0.097262,0.246135,0.145340,0.029146,0.173902,0.212593,0.032400,0.036299,0.026741,0.097444,0.231757,0.184201,0.028526,0.204578,0.184529,0.022321,0.030955,0.021568,0.091566,Xperia-C
0.194674,0.178687,0.031082,0.184073,0.192020,0.028824,0.028933,0.031323,0.130383,0.189715,0.180084,0.033341,0.186044,0.185726,0.030865,0.030741,0.031610,0.131873,0.184003,0.197748,0.027590,0.203305,0.182296,0.025060,0.025960,0.025223,0.128815,Xperia-Z1
0.180224,0.156219,0.024152,0.157244,0.181442,0.020574,0.021847,0.023810,0.234488,0.178043,0.159975,0.023904,0.165750,0.172478,0.021684,0.021311,0.022623,0.234232,0.161217,0.184096,0.020155,0.187123,0.160542,0.017532,0.017804,0.019565,0.231966,Xperia-Z1
0.148621,0.214713,0.053969,0.221970,0.142793,0.051486,0.057361,0.056864,0.052223,0.153945,0.208233,0.054947,0.211151,0.156654,0.054233,0.054225,0.055902,0.050710,0.138548,0.236917,0.051812,0.243817,0.138237,0.048063,0.048839,0.050066,0.043702,Xperia-Z1
0.196646,0.114058,0.075791,0.115955,0.182235,0.073880,0.084573,0.080833,0.076029,0.206589,0.100376,0.078111,0.101714,0.205250,0.079799,0.082439,0.080126,0.065596,0.198141,0.149076,0.066711,0.152891,0.186555,0.063975,0.069433,0.065990,0.047228,Xperia-Z
0.191159,0.123821,0.040792,0.181833,0.212618,0.069464,0.060550,0.044994,0.074771,0.214342,0.122545,0.044666,0.178371,0.186994,0.063028,0.071468,0.043779,0.074807,0.219236,0.178991,0.054915,0.197304,0.146748,0.041618,0.063562,0.035716,0.061910,Xperia-C
0.221766,0.106332,0.066897,0.107685,0.218219,0.070258,0.075062,0.070310,0.063469,0.235159,0.097044,0.071411,0.097319,0.226250,0.071143,0.074943,0.071285,0.055445,0.229388,0.132731,0.060472,0.137743,0.214441,0.062963,0.064770,0.059907,0.037583,Xperia-Z
0.141070,0.203638,0.063104,0.210592,0.133456,0.060760,0.067722,0.065370,0.054288,0.151586,0.183561,0.069080,0.194085,0.144275,0.065836,0.067939,0.065587,0.058052,0.128427,0.224469,0.064291,0.237670,0.119564,0.057027,0.061862,0.058991,0.047699,Xperia-Z1
0.154493,0.137318,0.029492,0.169106,0.172788,0.055609,0.042478,0.033439,0.205277,0.180006,0.132050,0.031981,0.162170,0.161220,0.048979,0.050518,0.030402,0.202675,0.173601,0.170532,0.036597,0.186096,0.130060,0.034438,0.049817,0.025029,0.193829,Xperia-C
0.148955,0.153961,0.074776,0.156646,0.157996,0.079930,0.083833,0.083437,0.060465,0.181644,0.117151,0.086790,0.119138,0.173107,0.085890,0.088125,0.084439,0.063717,0.134722,0.183219,0.077578,0.190530,0.137632,0.079177,0.076119,0.074380,0.046643,Xperia-Z1
0.213805,0.213588,0.031866,0.219114,0.217181,0.031160,0.031222,0.031362,0.010702,0.225252,0.194550,0.034707,0.199308,0.230281,0.034963,0.033263,0.034443,0.013232,0.202404,0.231345,0.027280,0.238306,0.209017,0.027380,0.027466,0.028102,0.008700,Xperia-Z1
0.210965,0.212315,0.038331,0.223460,0.201628,0.033232,0.033915,0.034645,0.011509,0.208815,0.208062,0.039394,0.215202,0.207876,0.036880,0.034963,0.036880,0.011929,0.205377,0.231919,0.031711,0.237631,0.194659,0.028715,0.030361,0.029918,0.009709,Xperia-Z1
0.180247,0.231896,0.041986,0.236211,0.175536,0.038843,0.040038,0.041746,0.013496,0.199719,0.203794,0.046402,0.207270,0.193534,0.044858,0.044524,0.044967,0.014932,0.182280,0.236382,0.039519,0.242257,0.175303,0.037206,0.038323,0.037206,0.011525,Xperia-Z1
0.208336,0.108526,0.054791,0.110519,0.206180,0.059178,0.064004,0.060398,0.128068,0.221223,0.101008,0.056628,0.104339,0.217788,0.059149,0.060420,0.058278,0.121168,0.207488,0.133460,0.047957,0.139922,0.206388,0.051526,0.053832,0.049667,0.109760,Xperia-Z
0.228712,0.109641,0.060554,0.110786,0.229738,0.061052,0.070920,0.067447,0.061149,0.246685,0.107038,0.062941,0.109284,0.232653,0.063759,0.066049,0.061536,0.050054,0.236007,0.139275,0.054241,0.144257,0.222220,0.054895,0.057743,0.053162,0.038200,Xperia-Z
0.237055,0.156758,0.033069,0.160647,0.241279,0.030266,0.029835,0.031158,0.079933,0.253995,0.139015,0.035159,0.142465,0.251378,0.032140,0.032556,0.032965,0.080327,0.228489,0.181528,0.027745,0.185462,0.227269,0.024391,0.024057,0.025455,0.075605,Xperia-Z
0.193553,0.159539,0.059439,0.162164,0.191173,0.058844,0.065990,0.066146,0.043153,0.216129,0.140837,0.061350,0.141008,0.213475,0.062101,0.063328,0.061907,0.039866,0.187284,0.191567,0.054040,0.195806,0.185217,0.052902,0.052091,0.052263,0.028831,Xperia-Z
0.145206,0.096193,0.044739,0.172579,0.169603,0.077503,0.071492,0.050835,0.171850,0.177934,0.087607,0.049232,0.160520,0.151108,0.071747,0.083624,0.048127,0.170101,0.192216,0.158055,0.066549,0.169093,0.099715,0.042577,0.072561,0.042577,0.156658,Xperia-C
