0.239796,0.177290,0.036228,0.181264,0.240588,0.035747,0.033682,0.035250,0.020155,0.242691,0.179603,0.033806,0.183134,0.239036,0.033442,0.036150,0.035475,0.016663,0.215544,0.218151,0.029631,0.221333,0.212400,0.029949,0.031176,0.029344,0.012472,Z1-2
0.234123,0.183018,0.035638,0.186386,0.237522,0.034412,0.033411,0.033333,0.022157,0.243785,0.183437,0.031975,0.187356,0.236125,0.032774,0.035110,0.033356,0.016081,0.211779,0.223010,0.029165,0.228636,0.204461,0.029367,0.030756,0.029142,0.013682,Z1-2
0.219657,0.203646,0.033124,0.206813,0.221046,0.033488,0.034629,0.033310,0.014288,0.225245,0.203879,0.031672,0.203506,0.224562,0.032254,0.033457,0.032984,0.012441,0.184888,0.250700,0.028405,0.255823,0.184314,0.028382,0.029825,0.027908,0.009755,Z1-2
0.221333,0.202994,0.032510,0.205610,0.222358,0.033442,0.033496,0.033341,0.014916,0.229940,0.200363,0.031921,0.201434,0.225245,0.032029,0.033287,0.032456,0.013325,0.189226,0.249878,0.027815,0.250677,0.189366,0.028669,0.027512,0.027140,0.009717,Z1-2
0.207030,0.210693,0.034621,0.214139,0.217142,0.033504,0.034264,0.033954,0.014653,0.220868,0.197546,0.035692,0.200899,0.224802,0.036181,0.034715,0.034435,0.014862,0.188869,0.239036,0.029988,0.246719,0.196351,0.030205,0.028436,0.029259,0.011137,Z1-2
0.202164,0.206448,0.036375,0.211935,0.214418,0.037206,0.037974,0.038742,0.014738,0.219222,0.192098,0.039487,0.193231,0.222272,0.040605,0.039410,0.038680,0.014994,0.185338,0.230514,0.033403,0.237678,0.201457,0.034303,0.032611,0.033007,0.011688,Z1-2
0.191345,0.209312,0.045549,0.213262,0.189203,0.043515,0.044431,0.045021,0.018362,0.211919,0.177096,0.050027,0.178299,0.212067,0.051168,0.050252,0.049592,0.019581,0.174830,0.229979,0.043120,0.235264,0.176817,0.041761,0.041955,0.041862,0.014412,Z1-2
0.189723,0.200503,0.047598,0.204787,0.187216,0.046441,0.049095,0.048374,0.026263,0.214403,0.169079,0.052347,0.175645,0.211492,0.050469,0.049530,0.050935,0.026100,0.181341,0.219750,0.045595,0.228326,0.177880,0.042770,0.042087,0.042646,0.019604,Z1-2
0.187255,0.211236,0.044354,0.217119,0.186875,0.045060,0.046038,0.045130,0.016934,0.212408,0.178594,0.047411,0.183390,0.222839,0.046573,0.045262,0.045945,0.017578,0.182529,0.224833,0.040038,0.233805,0.186867,0.040287,0.039177,0.039790,0.012674,Z1-2
0.182195,0.219362,0.043585,0.224104,0.180689,0.043213,0.045425,0.044524,0.016903,0.198345,0.195218,0.045153,0.200549,0.208877,0.046115,0.043616,0.045037,0.017090,0.165082,0.241155,0.039992,0.250460,0.173084,0.040295,0.038052,0.038448,0.013434,Z1-2
0.180588,0.218997,0.044664,0.222296,0.182335,0.043205,0.045603,0.043841,0.018471,0.200022,0.197624,0.045130,0.197096,0.206688,0.046573,0.043958,0.044905,0.018005,0.166921,0.240293,0.039581,0.245283,0.175086,0.040675,0.039860,0.038704,0.013597,Z1-2
0.194900,0.209544,0.043306,0.213308,0.189925,0.042468,0.044369,0.043702,0.018479,0.217003,0.180286,0.049786,0.178113,0.213339,0.047861,0.046589,0.048125,0.018898,0.184663,0.228520,0.040768,0.234371,0.177220,0.040752,0.040815,0.039456,0.013434,Z1-2
0.147248,0.200596,0.059301,0.206626,0.152323,0.057291,0.060597,0.061893,0.054125,0.178873,0.168264,0.063608,0.172424,0.178866,0.063476,0.060884,0.062786,0.050818,0.137050,0.222831,0.058090,0.229218,0.143352,0.056771,0.054326,0.054823,0.043539,Z1-2
0.146479,0.213898,0.050097,0.215730,0.145548,0.047675,0.048894,0.050857,0.080822,0.181427,0.173658,0.057764,0.176320,0.177438,0.053232,0.051649,0.052021,0.076491,0.139277,0.229436,0.051843,0.238236,0.134217,0.046666,0.045805,0.044951,0.069569,Z1-2
0.177243,0.183902,0.058991,0.190662,0.170717,0.057089,0.062630,0.059115,0.039650,0.213184,0.151625,0.060558,0.157228,0.204655,0.060248,0.060357,0.057260,0.034885,0.182366,0.197375,0.056073,0.206921,0.170973,0.054412,0.053193,0.051121,0.027567,Z1-2
0.181256,0.191066,0.048273,0.196778,0.182280,0.046115,0.047730,0.048661,0.057842,0.204484,0.171920,0.049848,0.180146,0.198718,0.046302,0.046294,0.047388,0.054901,0.179292,0.212835,0.044594,0.220588,0.172315,0.041955,0.039604,0.041195,0.047621,Z1-2
0.191221,0.201667,0.044416,0.208054,0.189296,0.043383,0.044579,0.045207,0.032177,0.210235,0.185462,0.045456,0.187674,0.208497,0.044602,0.043500,0.044191,0.030384,0.183375,0.225167,0.040240,0.229924,0.181947,0.039037,0.037408,0.038176,0.024726,Z1-2
0.207232,0.201714,0.038533,0.206890,0.206137,0.037539,0.039247,0.040093,0.022615,0.222039,0.185641,0.042227,0.190693,0.219618,0.039146,0.038735,0.039596,0.022305,0.196972,0.222272,0.036026,0.231065,0.195939,0.033698,0.033434,0.033465,0.017128,Z1-2
0.198896,0.211011,0.040046,0.212664,0.198633,0.038735,0.038618,0.038890,0.022507,0.212447,0.193541,0.040481,0.197647,0.215256,0.039239,0.039224,0.039503,0.022662,0.184166,0.233262,0.036018,0.241155,0.185641,0.033488,0.033341,0.033659,0.019270,Z1-2
0.219851,0.170127,0.042367,0.174224,0.217748,0.040062,0.038479,0.041156,0.055987,0.219820,0.175652,0.039891,0.175784,0.220115,0.037338,0.040108,0.039410,0.051882,0.197057,0.208986,0.034458,0.213634,0.197173,0.033861,0.034187,0.033977,0.046666,Z1-2
