0.194580,0.118838,0.074366,0.121610,0.187825,0.072621,0.081696,0.080423,0.068042,0.203573,0.100277,0.071800,0.122924,0.187044,0.079458,0.091859,0.077220,0.065845,0.174849,0.156534,0.069028,0.179940,0.158731,0.069377,0.074633,0.066934,0.049974,4S
0.191028,0.126024,0.072785,0.132450,0.194107,0.067016,0.074797,0.076234,0.065558,0.202135,0.114773,0.068268,0.134031,0.188297,0.074387,0.082476,0.071245,0.064388,0.168689,0.170167,0.065722,0.188892,0.164501,0.061452,0.067899,0.063094,0.049584,4S
0.189488,0.121137,0.076193,0.129330,0.188728,0.072005,0.083010,0.080587,0.059522,0.200534,0.106929,0.070342,0.129699,0.197639,0.078206,0.084509,0.074962,0.057181,0.170660,0.162242,0.067652,0.180105,0.172036,0.068350,0.070732,0.066235,0.041987,4S
0.183492,0.116641,0.077610,0.117852,0.189221,0.077836,0.086788,0.085494,0.065065,0.200780,0.097649,0.076296,0.119413,0.192650,0.080751,0.092106,0.076399,0.063956,0.173227,0.151381,0.070260,0.170516,0.174048,0.072190,0.076029,0.068371,0.043979,4S
0.180618,0.094241,0.088410,0.097136,0.159203,0.084303,0.102782,0.096007,0.097300,0.181521,0.082661,0.083646,0.107504,0.172960,0.089519,0.107463,0.084960,0.089765,0.164049,0.135017,0.081285,0.157458,0.146494,0.082189,0.091551,0.076296,0.065661,4S
0.196222,0.112453,0.076440,0.115902,0.186326,0.073689,0.088533,0.084611,0.065825,0.196037,0.101591,0.072539,0.119803,0.197906,0.081203,0.090750,0.078431,0.061739,0.178873,0.151463,0.068227,0.173493,0.173801,0.070301,0.074202,0.067200,0.042439,4S
0.190022,0.112535,0.078904,0.119310,0.185730,0.075660,0.088595,0.086151,0.063094,0.195586,0.097095,0.076193,0.120645,0.195565,0.084509,0.089498,0.079930,0.060979,0.162920,0.156021,0.068925,0.180289,0.166328,0.072395,0.078082,0.071204,0.043835,4S
0.192485,0.122862,0.070691,0.132204,0.196161,0.071266,0.079643,0.077466,0.057222,0.203716,0.105349,0.069623,0.131527,0.196961,0.077323,0.085412,0.072416,0.057674,0.165404,0.163371,0.067159,0.187229,0.168689,0.065886,0.073155,0.064839,0.044267,4S
0.179509,0.108449,0.079848,0.113910,0.187003,0.079786,0.087671,0.090689,0.073134,0.195996,0.094569,0.076727,0.121384,0.188030,0.082784,0.093399,0.078534,0.068576,0.162653,0.148506,0.073093,0.171153,0.163577,0.077056,0.078267,0.075023,0.050672,4S
0.182938,0.104260,0.083338,0.109024,0.167929,0.079869,0.093153,0.091264,0.088225,0.191767,0.088287,0.077754,0.117380,0.177025,0.086808,0.096417,0.081778,0.082784,0.160148,0.148157,0.080012,0.169736,0.140643,0.076912,0.081655,0.077179,0.065558,4S
0.205338,0.095288,0.079828,0.097567,0.189878,0.072806,0.090258,0.084858,0.084180,0.200390,0.079992,0.076953,0.104466,0.194169,0.084221,0.096273,0.078390,0.085145,0.190288,0.130849,0.070321,0.148917,0.180372,0.069890,0.080053,0.067734,0.061575,4S
