0.183986,0.185926,0.043138,0.210000,0.235525,0.052220,0.032733,0.036471,0.020002,0.209486,0.195149,0.047172,0.206248,0.204476,0.048020,0.035816,0.033812,0.019822,0.151279,0.226751,0.037306,0.258700,0.189355,0.047634,0.031731,0.037203,0.020040,4
0.214239,0.192965,0.046632,0.201046,0.206595,0.044166,0.037884,0.035405,0.021068,0.208548,0.190088,0.046825,0.207546,0.202035,0.048251,0.039104,0.036073,0.021531,0.177229,0.233598,0.042008,0.250517,0.165564,0.040517,0.036676,0.034300,0.019591,4
0.217078,0.189034,0.057911,0.184294,0.189702,0.052105,0.042470,0.039259,0.028146,0.200005,0.180684,0.054404,0.200236,0.199273,0.056961,0.040980,0.039194,0.028262,0.170291,0.240702,0.052529,0.238236,0.139781,0.047223,0.044217,0.040325,0.026695,4
0.170831,0.162918,0.046953,0.169906,0.171216,0.047069,0.036188,0.035713,0.159205,0.173516,0.162185,0.047056,0.179297,0.164215,0.046247,0.036407,0.033298,0.157779,0.136544,0.202292,0.043344,0.216860,0.132652,0.042534,0.035392,0.034916,0.155467,4
0.204848,0.189600,0.050949,0.199337,0.190807,0.045309,0.039580,0.039567,0.040004,0.195239,0.192978,0.050319,0.208265,0.188456,0.048688,0.039618,0.037306,0.039130,0.162879,0.234485,0.047416,0.254281,0.142633,0.042316,0.041853,0.036548,0.037588,4
0.205491,0.147374,0.053749,0.192580,0.174569,0.056922,0.046645,0.038513,0.084157,0.186889,0.162635,0.056935,0.182110,0.182650,0.058053,0.045065,0.040813,0.084850,0.160824,0.196331,0.051642,0.247434,0.127012,0.049214,0.046452,0.038334,0.082756,4
0.217142,0.204745,0.047519,0.208715,0.201508,0.044204,0.034069,0.033568,0.008530,0.205349,0.203975,0.046658,0.220906,0.198849,0.046478,0.034929,0.034724,0.008132,0.170805,0.253151,0.042881,0.264455,0.149288,0.040273,0.038449,0.032514,0.008183,4
0.217759,0.210539,0.043498,0.215164,0.200956,0.041699,0.032347,0.030549,0.007489,0.204000,0.210295,0.043639,0.223912,0.203936,0.045296,0.031242,0.030472,0.007207,0.172964,0.256169,0.040774,0.269877,0.152885,0.036702,0.033593,0.030305,0.006731,4
0.187518,0.176060,0.042098,0.184204,0.178783,0.039965,0.032938,0.034557,0.123878,0.183215,0.178924,0.043639,0.189266,0.178218,0.039284,0.032488,0.033054,0.121912,0.156790,0.214933,0.040235,0.226674,0.142813,0.035366,0.031242,0.031808,0.120139,4
0.178436,0.173285,0.034904,0.182547,0.176753,0.032887,0.027491,0.027787,0.165911,0.174055,0.175302,0.034891,0.184821,0.177473,0.034403,0.026669,0.027157,0.165230,0.148491,0.208522,0.032681,0.218119,0.146667,0.030780,0.025603,0.026271,0.162866,4
0.208869,0.178976,0.051013,0.187685,0.201855,0.046465,0.038488,0.039361,0.047287,0.202484,0.178346,0.050358,0.192940,0.200570,0.050782,0.039053,0.037961,0.047506,0.171461,0.223797,0.047788,0.237889,0.155942,0.042329,0.039117,0.036689,0.044988,4
0.184461,0.179554,0.034775,0.187300,0.177100,0.031063,0.025796,0.027196,0.152756,0.176817,0.183164,0.034184,0.191629,0.176406,0.032745,0.024716,0.027247,0.153090,0.151857,0.213442,0.032745,0.231132,0.143160,0.027748,0.024434,0.025050,0.150431,4
0.208368,0.196858,0.045746,0.208599,0.196627,0.045425,0.039348,0.037653,0.021376,0.203332,0.197898,0.045142,0.213828,0.196215,0.047994,0.038796,0.036111,0.020683,0.170163,0.246175,0.042586,0.262477,0.146873,0.039426,0.037768,0.034582,0.019950,4
0.212839,0.150958,0.057269,0.160939,0.211567,0.057886,0.054571,0.052747,0.041224,0.209627,0.147232,0.056781,0.166450,0.214444,0.059967,0.054584,0.050692,0.040222,0.183446,0.188328,0.049292,0.209126,0.185360,0.053223,0.049985,0.046106,0.035135,4
0.212787,0.168416,0.055907,0.178231,0.209910,0.059414,0.049497,0.048225,0.017612,0.217964,0.160181,0.054790,0.181455,0.214483,0.057539,0.050229,0.045707,0.017651,0.180813,0.211233,0.048739,0.227150,0.175661,0.052413,0.046285,0.042817,0.014889,4
0.179823,0.167504,0.042496,0.178205,0.170664,0.035636,0.033323,0.031152,0.161196,0.175893,0.177190,0.036240,0.185874,0.175469,0.032232,0.034248,0.034030,0.148825,0.151317,0.213031,0.035687,0.222551,0.141567,0.030613,0.031063,0.030253,0.143918,4
0.189972,0.178346,0.052169,0.186735,0.181262,0.044089,0.044500,0.043061,0.079866,0.186285,0.179207,0.046864,0.191758,0.185373,0.045412,0.049394,0.046902,0.068805,0.155377,0.224362,0.045001,0.236874,0.145768,0.040415,0.044487,0.042290,0.065427,4
0.194456,0.152448,0.042457,0.152345,0.175237,0.034248,0.035572,0.034724,0.178513,0.177652,0.167350,0.032257,0.172347,0.181866,0.032257,0.032758,0.033632,0.169880,0.165333,0.196922,0.033336,0.201405,0.151536,0.026913,0.029303,0.028712,0.166540,4
0.182431,0.202138,0.041160,0.198695,0.195445,0.036792,0.032103,0.033824,0.077412,0.179978,0.200018,0.041070,0.206904,0.189831,0.040453,0.032771,0.033593,0.075383,0.139923,0.247986,0.037614,0.247768,0.155891,0.035880,0.030870,0.032180,0.071888,4
0.213019,0.176817,0.036831,0.218221,0.237812,0.041712,0.029932,0.030150,0.015506,0.218183,0.195291,0.038963,0.208587,0.223219,0.039580,0.030138,0.030510,0.015531,0.178012,0.219660,0.030677,0.259047,0.204964,0.036741,0.027401,0.029084,0.014414,4
0.226148,0.194404,0.040196,0.207867,0.210937,0.035250,0.029508,0.030780,0.024909,0.217887,0.195959,0.037023,0.213391,0.218658,0.035854,0.028275,0.028737,0.024215,0.189176,0.237684,0.035417,0.253433,0.171306,0.031846,0.028660,0.029033,0.023445,4
0.217797,0.196755,0.044782,0.206904,0.205413,0.042085,0.033259,0.032977,0.020027,0.210025,0.194687,0.045129,0.207019,0.213442,0.043883,0.033837,0.032591,0.019385,0.175995,0.243207,0.042496,0.248038,0.166309,0.038436,0.033079,0.032938,0.019501,4
0.197166,0.199928,0.046838,0.214971,0.195625,0.044885,0.034261,0.035841,0.030484,0.200981,0.200172,0.045849,0.209756,0.200095,0.044911,0.032591,0.035918,0.029727,0.162571,0.241448,0.041584,0.259458,0.158833,0.039708,0.034197,0.033285,0.028917,4
0.198309,0.202484,0.046029,0.214663,0.193389,0.041532,0.037242,0.038963,0.027388,0.192002,0.202382,0.044962,0.215138,0.198862,0.044114,0.036920,0.037820,0.027800,0.158588,0.247395,0.042098,0.263389,0.155544,0.037781,0.034081,0.036599,0.024524,4
0.187236,0.184859,0.045091,0.221189,0.212569,0.050962,0.037165,0.035867,0.025063,0.200493,0.193479,0.048302,0.211027,0.197153,0.049266,0.038552,0.036419,0.025307,0.148658,0.227278,0.041545,0.272985,0.163200,0.047467,0.037820,0.037370,0.023676,4
0.205054,0.186786,0.051000,0.197539,0.190910,0.049780,0.040697,0.036599,0.041635,0.195188,0.185450,0.050165,0.204193,0.195753,0.051912,0.040119,0.036959,0.040261,0.161415,0.233675,0.046658,0.248307,0.148543,0.045515,0.039271,0.036342,0.040273,4
0.210603,0.188109,0.053300,0.191719,0.199530,0.054006,0.041185,0.038745,0.022802,0.204026,0.185694,0.052786,0.204964,0.195059,0.055368,0.040466,0.037845,0.023791,0.171139,0.232250,0.048906,0.246342,0.152525,0.048328,0.041532,0.037987,0.020991,4
0.201675,0.180350,0.043189,0.211901,0.193274,0.048958,0.039605,0.034133,0.046915,0.197667,0.189484,0.047043,0.204386,0.195432,0.047275,0.037229,0.035225,0.046260,0.163714,0.224953,0.042701,0.260833,0.150341,0.042419,0.037576,0.032848,0.044615,4
0.207417,0.202356,0.044860,0.211207,0.202883,0.042753,0.036175,0.034531,0.017818,0.205722,0.201495,0.044898,0.215395,0.199222,0.045206,0.036599,0.033863,0.017600,0.170600,0.249335,0.039438,0.262606,0.153655,0.038475,0.036394,0.032835,0.016662,4
0.191437,0.183665,0.044860,0.214881,0.211259,0.051257,0.038847,0.036471,0.027324,0.199723,0.193274,0.047788,0.207597,0.202870,0.048007,0.037550,0.035469,0.027722,0.152371,0.228434,0.041121,0.265303,0.169983,0.045361,0.036651,0.034891,0.025885,4
0.197384,0.195355,0.043010,0.204424,0.188687,0.040954,0.035469,0.033156,0.061560,0.195368,0.193171,0.043061,0.204540,0.192580,0.042753,0.034081,0.032566,0.061881,0.163085,0.239289,0.039271,0.251301,0.144727,0.037550,0.033632,0.030523,0.060622,4
0.204167,0.185437,0.052310,0.193261,0.190460,0.047557,0.040620,0.038706,0.047480,0.194160,0.182701,0.050281,0.198926,0.194417,0.052644,0.040428,0.038937,0.047506,0.161505,0.229834,0.049651,0.247074,0.146294,0.045078,0.038860,0.036664,0.045039,4
0.204193,0.178680,0.053531,0.190563,0.189201,0.048174,0.038539,0.038770,0.058348,0.189612,0.176278,0.049497,0.195547,0.198335,0.051848,0.039605,0.039066,0.060211,0.156520,0.226507,0.050448,0.239328,0.148388,0.044872,0.038873,0.038937,0.056126,4
0.220148,0.175314,0.056897,0.182521,0.200455,0.053390,0.043845,0.043356,0.024074,0.202356,0.174942,0.057539,0.189163,0.206505,0.059093,0.043626,0.042226,0.024549,0.169379,0.224914,0.050807,0.238930,0.156083,0.048996,0.043909,0.043382,0.023599,4
0.202497,0.208432,0.045463,0.207109,0.202484,0.044500,0.034300,0.034171,0.021042,0.198027,0.204720,0.044153,0.217836,0.201251,0.044834,0.034608,0.034146,0.020426,0.157548,0.257724,0.040903,0.258546,0.157676,0.039323,0.035045,0.033542,0.019693,4
0.193158,0.184744,0.041378,0.220829,0.209280,0.048726,0.036509,0.034069,0.031307,0.205799,0.195804,0.046170,0.209589,0.192349,0.046799,0.036265,0.035456,0.031769,0.154426,0.232571,0.039580,0.268541,0.161376,0.043446,0.035970,0.033914,0.030176,4
0.198335,0.212993,0.047930,0.189985,0.209845,0.045682,0.034544,0.037100,0.023586,0.198399,0.198913,0.047198,0.213648,0.195021,0.048726,0.037884,0.036330,0.023881,0.157843,0.252945,0.043665,0.246599,0.162018,0.040569,0.035212,0.038141,0.023008,4
0.196036,0.186812,0.052850,0.203178,0.183986,0.047005,0.042907,0.041815,0.045412,0.186234,0.189343,0.052156,0.204360,0.193415,0.048765,0.040158,0.042367,0.043202,0.151844,0.236206,0.050294,0.254358,0.144714,0.044012,0.039901,0.039143,0.039528,4
0.216988,0.202240,0.044808,0.212440,0.198772,0.045142,0.036111,0.034274,0.009224,0.206518,0.201059,0.044808,0.215241,0.208124,0.046889,0.035019,0.034313,0.008029,0.166579,0.254756,0.040787,0.267590,0.154503,0.039888,0.035572,0.032450,0.007875,4
0.210809,0.202883,0.046080,0.210963,0.191655,0.044821,0.039528,0.038629,0.014632,0.201007,0.201457,0.045399,0.214355,0.204386,0.044885,0.038565,0.036458,0.013489,0.162134,0.251776,0.041956,0.267628,0.148260,0.040929,0.037730,0.036381,0.013206,4
0.207841,0.200416,0.044217,0.209524,0.197205,0.041430,0.035045,0.034300,0.030022,0.194353,0.204527,0.045682,0.215472,0.197667,0.044757,0.033401,0.035096,0.029046,0.161697,0.248089,0.041378,0.259445,0.153681,0.039965,0.033824,0.033812,0.028108,4
0.206582,0.198207,0.047609,0.205555,0.192040,0.046966,0.038757,0.038475,0.025808,0.193929,0.195316,0.047262,0.212530,0.199568,0.047788,0.040813,0.038282,0.024511,0.155647,0.248821,0.044166,0.261295,0.149814,0.041738,0.038770,0.036368,0.023380,4
0.216564,0.198862,0.047416,0.206300,0.198412,0.045399,0.036792,0.033285,0.016970,0.207482,0.196100,0.046350,0.211772,0.203448,0.048315,0.035315,0.033722,0.017497,0.172514,0.244685,0.043588,0.253626,0.157496,0.040453,0.036599,0.034313,0.016726,4
0.218645,0.157047,0.059235,0.149056,0.210847,0.054893,0.058926,0.054469,0.036882,0.214406,0.177370,0.045155,0.190589,0.211670,0.048649,0.047776,0.042432,0.021954,0.192785,0.222422,0.041866,0.219249,0.179849,0.041956,0.044114,0.039092,0.018666,4
0.229822,0.169264,0.050229,0.169701,0.207045,0.046915,0.051296,0.047352,0.028378,0.217284,0.187763,0.038590,0.202754,0.215279,0.042688,0.039040,0.038989,0.017612,0.205683,0.225659,0.035212,0.233110,0.178282,0.035417,0.036111,0.034929,0.015595,4
0.213764,0.164511,0.056819,0.156674,0.211156,0.053004,0.055239,0.052567,0.036265,0.219185,0.176933,0.043986,0.187814,0.216680,0.047429,0.045630,0.040684,0.021659,0.194879,0.216153,0.038590,0.218787,0.192349,0.040569,0.041494,0.038925,0.018255,4
0.222962,0.169071,0.054443,0.165153,0.199209,0.051475,0.054905,0.049985,0.032797,0.215112,0.179901,0.042933,0.187763,0.222730,0.048726,0.043678,0.042560,0.016598,0.199042,0.221536,0.039053,0.221883,0.183703,0.042650,0.040659,0.037242,0.014234,4
0.224734,0.165770,0.053724,0.163329,0.206454,0.050242,0.054854,0.048855,0.032039,0.219018,0.177730,0.042688,0.187621,0.224683,0.046941,0.043189,0.041442,0.016687,0.203731,0.217540,0.039515,0.216102,0.193993,0.039413,0.041648,0.035739,0.012320,4
0.206159,0.175122,0.049561,0.166026,0.180967,0.042778,0.050075,0.041686,0.087625,0.197333,0.187274,0.039207,0.186080,0.196973,0.048174,0.047814,0.036574,0.060571,0.175880,0.231543,0.037049,0.222820,0.158357,0.042521,0.045104,0.031679,0.055047,4
0.231222,0.163033,0.054494,0.161479,0.208895,0.050962,0.055394,0.049369,0.025153,0.212171,0.188392,0.041275,0.198759,0.219172,0.045707,0.042175,0.040543,0.011806,0.188431,0.229899,0.039297,0.235320,0.181352,0.038835,0.039682,0.036985,0.010200,4
0.238159,0.134771,0.072338,0.121796,0.191372,0.062960,0.069345,0.063256,0.046003,0.210012,0.167581,0.054571,0.181738,0.208946,0.058926,0.052773,0.046838,0.018614,0.204694,0.208278,0.050949,0.205041,0.172424,0.048290,0.051244,0.043755,0.015326,4
0.216127,0.098442,0.086906,0.092661,0.168493,0.077708,0.088499,0.072132,0.099033,0.191796,0.141207,0.068240,0.153989,0.189677,0.080932,0.069178,0.055856,0.049125,0.190936,0.175957,0.064078,0.177216,0.159231,0.069653,0.069614,0.051874,0.041442,4
0.221022,0.110119,0.077104,0.109502,0.183305,0.073417,0.078928,0.063744,0.082859,0.197564,0.151202,0.062523,0.158332,0.204103,0.078543,0.057218,0.046247,0.044269,0.192618,0.179091,0.057385,0.189304,0.173131,0.066827,0.057911,0.044795,0.038937,4
0.228126,0.120704,0.073160,0.116658,0.190563,0.068728,0.071092,0.060031,0.070938,0.205568,0.157998,0.061496,0.164986,0.203731,0.069178,0.055458,0.046337,0.035250,0.202998,0.187082,0.056408,0.191514,0.174916,0.059761,0.053479,0.043408,0.030433,4
0.229333,0.130121,0.068009,0.125226,0.202998,0.062960,0.066647,0.060622,0.054083,0.207122,0.162417,0.053518,0.179567,0.210565,0.056704,0.052824,0.046093,0.031191,0.198810,0.201534,0.050152,0.203435,0.177267,0.051411,0.048624,0.041802,0.026965,4
0.219596,0.115977,0.075896,0.110697,0.188996,0.069589,0.079044,0.068484,0.071721,0.199453,0.152088,0.058130,0.168313,0.207520,0.066930,0.058207,0.053505,0.035854,0.191193,0.187351,0.054931,0.193633,0.178976,0.059158,0.054083,0.048688,0.031987,4
0.224105,0.107537,0.083925,0.103002,0.184898,0.074098,0.080868,0.069576,0.071991,0.199915,0.147720,0.065606,0.166592,0.200262,0.078941,0.059659,0.049433,0.031872,0.196562,0.180504,0.061855,0.188816,0.171178,0.065632,0.062652,0.046440,0.026361,4
0.222281,0.119702,0.080136,0.104210,0.190794,0.072813,0.076924,0.065208,0.067932,0.212055,0.148067,0.063256,0.162263,0.206261,0.074920,0.056421,0.045232,0.031525,0.207366,0.183896,0.058657,0.184384,0.178552,0.064270,0.055946,0.041340,0.025590,4
0.232147,0.117968,0.078941,0.107576,0.191475,0.074881,0.073456,0.062215,0.061341,0.209165,0.151472,0.067328,0.163290,0.207430,0.076089,0.052156,0.044795,0.028275,0.206004,0.185322,0.059748,0.190011,0.176972,0.063500,0.054083,0.041943,0.022417,4
0.232121,0.116684,0.076564,0.114975,0.190846,0.074920,0.072698,0.059633,0.061560,0.206236,0.151908,0.065272,0.163496,0.207662,0.076744,0.053518,0.044307,0.030857,0.203230,0.185193,0.059068,0.191334,0.177524,0.064977,0.052503,0.041147,0.025025,4
0.240112,0.131521,0.072042,0.124892,0.196627,0.064579,0.067880,0.059492,0.042855,0.210539,0.163830,0.056807,0.180748,0.211644,0.065080,0.048367,0.042804,0.020182,0.205015,0.202330,0.051886,0.203281,0.178590,0.053878,0.049073,0.040004,0.015942,4
0.232198,0.116504,0.079429,0.108655,0.181776,0.070462,0.080457,0.070719,0.059800,0.203384,0.156816,0.057462,0.169739,0.207109,0.066069,0.059132,0.055907,0.024382,0.195804,0.195907,0.056948,0.199658,0.167285,0.055997,0.057783,0.049022,0.021595,4
0.222345,0.100818,0.088923,0.087664,0.179644,0.075755,0.089963,0.077027,0.077862,0.198798,0.146564,0.065979,0.163380,0.200853,0.071233,0.065594,0.057744,0.029855,0.188097,0.183151,0.063975,0.188084,0.164626,0.063846,0.065003,0.057706,0.025513,4
0.230554,0.112303,0.077875,0.105700,0.190640,0.072184,0.079583,0.069268,0.061894,0.206428,0.155544,0.060609,0.165692,0.205144,0.068998,0.059093,0.052246,0.026245,0.203075,0.186195,0.057539,0.189869,0.175764,0.061560,0.057539,0.047095,0.021364,4
0.236682,0.117904,0.072813,0.118251,0.195303,0.069062,0.075203,0.064759,0.050024,0.205491,0.160837,0.055779,0.174479,0.211644,0.064258,0.055137,0.049125,0.023252,0.201560,0.195278,0.053312,0.200429,0.177062,0.055149,0.053364,0.044603,0.019244,4
0.230978,0.109194,0.080367,0.100574,0.190525,0.072299,0.081934,0.073815,0.060314,0.207199,0.152088,0.059633,0.169456,0.202176,0.068741,0.062600,0.054366,0.023740,0.200134,0.188790,0.057038,0.194841,0.170458,0.059350,0.060673,0.048123,0.020593,4
0.230669,0.110453,0.078311,0.103041,0.191411,0.070835,0.082666,0.070141,0.062472,0.201393,0.149223,0.059183,0.169932,0.206390,0.067726,0.062819,0.054122,0.029213,0.196331,0.185142,0.055843,0.193646,0.174646,0.059967,0.061136,0.049895,0.023393,4
0.226456,0.120756,0.075074,0.123338,0.190396,0.067020,0.076102,0.065632,0.055227,0.210488,0.163547,0.055895,0.177254,0.201881,0.061354,0.058310,0.049690,0.021582,0.200108,0.195059,0.054481,0.207083,0.167645,0.053569,0.056768,0.046799,0.018486,4
0.234151,0.161235,0.054918,0.158948,0.206981,0.052272,0.055728,0.050512,0.025256,0.216526,0.186054,0.043665,0.200789,0.213275,0.045014,0.042997,0.038680,0.013001,0.201380,0.225197,0.039605,0.231736,0.176008,0.039554,0.041455,0.035533,0.009532,4
0.229128,0.176047,0.043022,0.183780,0.215716,0.042354,0.044770,0.040839,0.024344,0.223668,0.198669,0.035482,0.203127,0.216320,0.036985,0.035520,0.033619,0.016610,0.195612,0.238750,0.033234,0.245006,0.179053,0.032065,0.031795,0.029919,0.014568,4
0.221471,0.130699,0.070899,0.131328,0.185309,0.064245,0.072107,0.065722,0.058220,0.205401,0.167825,0.050615,0.187775,0.194892,0.056126,0.056819,0.049947,0.030600,0.189959,0.205670,0.051398,0.220020,0.157574,0.048855,0.054083,0.046285,0.026155,4
0.231928,0.119702,0.077541,0.110530,0.188431,0.069743,0.078234,0.071567,0.052323,0.210051,0.156109,0.055702,0.181378,0.200044,0.061778,0.061277,0.052555,0.021107,0.196036,0.198746,0.054738,0.210090,0.163727,0.053300,0.057873,0.047454,0.018036,4
0.215228,0.094344,0.094999,0.077451,0.161505,0.080084,0.096695,0.082885,0.096810,0.194725,0.137687,0.066441,0.151921,0.189921,0.080020,0.075691,0.063500,0.040094,0.190974,0.176972,0.067289,0.176381,0.151639,0.068523,0.074753,0.059363,0.034107,4
0.238634,0.113678,0.080598,0.105584,0.189227,0.071593,0.075742,0.064309,0.060635,0.210025,0.154195,0.063911,0.168442,0.208330,0.071914,0.054494,0.043254,0.025436,0.207713,0.188713,0.061560,0.194995,0.168673,0.060596,0.053492,0.041674,0.022584,4
0.227779,0.140449,0.063397,0.142274,0.194982,0.059376,0.063461,0.057256,0.051026,0.205336,0.174107,0.050127,0.186902,0.209100,0.052490,0.046902,0.044667,0.030369,0.190473,0.210205,0.048392,0.221240,0.172681,0.045784,0.044693,0.039323,0.027209,4
0.220315,0.116221,0.077952,0.109888,0.175199,0.068394,0.081536,0.068844,0.081652,0.199684,0.154966,0.059055,0.171782,0.194879,0.066107,0.061329,0.051989,0.040209,0.187223,0.192644,0.059080,0.198875,0.155839,0.058335,0.060995,0.050037,0.036972,4
0.217438,0.110569,0.075010,0.116234,0.180838,0.071978,0.079635,0.070270,0.078029,0.196408,0.155197,0.060583,0.167607,0.200044,0.068227,0.059247,0.053325,0.039361,0.186516,0.184949,0.056961,0.200018,0.168544,0.059312,0.059556,0.049805,0.034338,4
0.221844,0.128065,0.071953,0.119535,0.197757,0.066441,0.069730,0.063988,0.060686,0.204553,0.162314,0.053993,0.176766,0.206595,0.061174,0.054726,0.048880,0.030998,0.193261,0.197770,0.051951,0.201996,0.176638,0.055188,0.051552,0.044474,0.027170,4
0.222024,0.098968,0.085467,0.101024,0.178590,0.077220,0.085942,0.073057,0.077708,0.199941,0.148748,0.069216,0.160297,0.197770,0.076873,0.061329,0.055060,0.030767,0.198232,0.177241,0.065658,0.188379,0.165680,0.066339,0.062536,0.049227,0.026708,4
0.231158,0.113947,0.079365,0.109104,0.191963,0.073982,0.076038,0.061033,0.063410,0.207520,0.149879,0.064694,0.163984,0.209267,0.074869,0.055316,0.043588,0.030883,0.205568,0.181262,0.059119,0.191745,0.177396,0.063667,0.054931,0.042162,0.024151,4
0.223655,0.143777,0.065298,0.141580,0.193402,0.061084,0.066467,0.058168,0.046568,0.211246,0.169277,0.050628,0.186182,0.205529,0.056884,0.053390,0.045759,0.021107,0.193646,0.211593,0.049060,0.220418,0.168891,0.048996,0.049908,0.040055,0.017433,4
0.232840,0.154619,0.056858,0.162224,0.202035,0.053646,0.057089,0.049369,0.031319,0.215986,0.185399,0.045617,0.193762,0.212530,0.050139,0.042265,0.038590,0.015711,0.199556,0.225017,0.041237,0.230168,0.173323,0.041288,0.041301,0.034865,0.013245,4
0.228408,0.143815,0.064771,0.140899,0.200622,0.059543,0.061547,0.051244,0.049150,0.214534,0.171255,0.053043,0.184769,0.211400,0.060339,0.045283,0.037743,0.021633,0.201123,0.207880,0.048996,0.217643,0.173567,0.050705,0.047031,0.034390,0.018666,4
0.225595,0.168069,0.052901,0.157471,0.209871,0.051822,0.052426,0.049099,0.032745,0.213147,0.186349,0.041828,0.195226,0.214624,0.047069,0.042971,0.038000,0.020785,0.193286,0.231415,0.038334,0.226417,0.179734,0.038346,0.038668,0.035597,0.018203,4
0.229295,0.164048,0.051039,0.164613,0.212132,0.050024,0.051116,0.044988,0.032745,0.218915,0.183022,0.041481,0.196151,0.215999,0.046697,0.042393,0.037922,0.017420,0.196254,0.221895,0.037961,0.231877,0.185039,0.040492,0.039259,0.032912,0.014311,4
0.230515,0.160387,0.052105,0.153566,0.200840,0.050795,0.050743,0.044333,0.056717,0.211914,0.181609,0.041006,0.185990,0.209293,0.048624,0.047365,0.036445,0.037755,0.195933,0.221857,0.038693,0.214021,0.175507,0.042766,0.044294,0.034184,0.032745,4
0.217258,0.110517,0.080161,0.102180,0.178256,0.070282,0.080945,0.065632,0.094768,0.195226,0.146025,0.058181,0.160515,0.202138,0.073263,0.065247,0.049035,0.050371,0.192053,0.179374,0.057076,0.184255,0.167350,0.066377,0.063410,0.045810,0.044294,4
